chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	677324	0.0519589010023217	0.130689833434884	0.0303730589949163	0.453628157288516	0.253073615363601
LG01	812059.432160804	0.0273674720680416	0.104550558469921	0.0149882090838279	0.546226525701583	0.312550584554995
LG01	946794.864321608	0.0549385725161604	0.105558547245656	0.0142106705890255	0.541114577159067	0.372659372661116
LG01	1081530.29648241	0.134001850454415	0.117889152132245	0.0165346652837371	0.514704158883873	0.544799926965914
LG01	1216265.72864322	0.310850333777114	0.124209063986661	0.0177966076805319	0.491721686025462	0.918884659455385
LG01	1351001.16080402	0.54836518683041	0.110270856351565	0.0150461907328099	0.644590072101468	0.996653906059971
LG01	1485736.59296482	0.699856118704931	0.0880027138970143	0.0147260064753222	0.766152016322513	0.999274350457302
LG01	1620472.02512563	0.653769674211636	0.110191911678588	0.0166347659753352	0.647258785419349	0.999614568309773
LG01	1755207.45728643	0.416669415432011	0.120661741180012	0.0169962940568625	0.510928046335483	0.982655326210767
LG01	1889942.88944724	0.325649007168738	0.103173916078274	0.0131394728180361	0.550740555861493	0.918527708373116
LG01	2024678.32160804	0.308800091965897	0.10469828717225	0.0148404956853843	0.542699116961927	0.903579643859571
LG01	2159413.75376884	0.316011301613574	0.120590850154539	0.0224031372301025	0.494850256816567	0.926020833640392
LG01	2294149.18592965	0.335284240825691	0.140667283357028	0.0306940067670958	0.423467913301694	0.965390842132203
LG01	2428884.61809045	0.307997493635709	0.13414134249014	0.0308203004813722	0.445275973087216	0.935569803854998
LG01	2563620.05025126	0.236656699744646	0.13856403535589	0.0288204949160398	0.435101782248293	0.810472470757511
LG01	2698355.48241206	0.155449711045609	0.142033082172097	0.0304883566793426	0.419728663589632	0.550337484418208
LG01	2833090.91457286	0.0873786324928172	0.141263879920999	0.0360743769742129	0.409872959961991	0.298056561478954
LG01	2967826.34673367	0.046101872614608	0.144939546187698	0.0402581290916246	0.404293414323953	0.153640124746678
LG01	3102561.77889447	0.0324559850688736	0.146374214453095	0.0388551878858203	0.393362613531614	0.116635543114555
LG01	3237297.21105528	0.034065654894259	0.145525093054667	0.0364200323400301	0.399113388364719	0.127953397297378
LG01	3372032.64321608	0.0467787557908319	0.147523370737081	0.0373455742764462	0.393624888783468	0.147522922285606
LG01	3506768.07537688	0.067761817273018	0.149152639349295	0.0403224297335871	0.38061920540404	0.18635300081517
LG01	3641503.50753769	0.0805817722763696	0.145906157034921	0.0386208216906046	0.393764666907205	0.247309424670036
LG01	3776238.93969849	0.0716224542849633	0.139952850342679	0.0335318311670872	0.422850428207075	0.260965664766165
LG01	3910974.3718593	0.0696337084762718	0.134544617593089	0.0370098200111912	0.429963010773282	0.274932314394489
LG01	4045709.8040201	0.118221199744561	0.14934116420691	0.0480790606502306	0.37166747684855	0.357832420756818
LG01	4180445.2361809	0.192889259941686	0.155363357552576	0.0512277913830564	0.342352918960793	0.687100329704302
LG01	4315180.66834171	0.228853911554602	0.15634310071196	0.0501447173553859	0.344399398454194	0.823526875973304
LG01	4449916.10050251	0.236937463065883	0.157376991397026	0.0507889261735507	0.333654028839878	0.857540283606464
LG01	4584651.53266332	0.225600500593882	0.157221284720188	0.0503173647278708	0.335658845171882	0.818717282975821
LG01	4719386.96482412	0.200177859445431	0.148542930778477	0.0468777762756933	0.369294528685583	0.725421738679397
LG01	4854122.39698492	0.171097821500265	0.142025025214818	0.0421526225440181	0.398748994496787	0.617892397774862
LG01	4988857.82914573	0.164603506570861	0.137423716685497	0.0334888150872321	0.454135577106543	0.596086289694433
LG01	5123593.26130653	0.24149476312332	0.108592004856378	0.0203685151983691	0.617808727981047	0.804656370264944
LG01	5258328.69346734	0.374943625048147	0.102686411665299	0.0127999746243917	0.562911088986907	0.954266651457282
LG01	5393064.12562814	0.494138844028006	0.103980292947815	0.0164074613890912	0.603929073443538	0.992659103571255
LG01	5527799.55778894	0.50566595642282	0.123189564796865	0.0243295849978938	0.570386159307953	0.997002490438885
LG01	5662534.98994975	0.33673718425455	0.140816926885909	0.0352532595815598	0.416537375278501	0.969943475854101
LG01	5797270.42211055	0.219151701119704	0.139114450001532	0.0381662664529029	0.411105826437509	0.784229962220654
LG01	5932005.85427136	0.16495601560606	0.149851819600711	0.0423241948967031	0.373849577884523	0.567601904958418
LG01	6066741.28643216	0.126038873314985	0.156285004908988	0.0459271762943286	0.349689685541055	0.35356207397842
LG01	6201476.71859297	0.09593984586506	0.154618332893634	0.0464656915359616	0.352895564545496	0.235287335319248
LG01	6336212.15075377	0.0765043087576247	0.152918967305779	0.0453726249601553	0.36309022403828	0.18430863887049
LG01	6470947.58291457	0.079088338314119	0.148526597262237	0.0450897253871094	0.375203416998709	0.215659056097624
LG01	6605683.01507538	0.145868436805775	0.145984545721773	0.0394247339872099	0.403921682784873	0.499523732909927
LG01	6740418.44723618	0.268608263203307	0.13221122907572	0.0303855930376273	0.446947038810678	0.881183282287659
LG01	6875153.87939699	0.369206174705153	0.12809519670189	0.0270117275810558	0.466054397288856	0.975093491959826
LG01	7009889.31155779	0.377842451376045	0.138677731383966	0.0300075513990814	0.436569496895632	0.984452117038239
LG01	7144624.74371859	0.261231959687611	0.139473413088181	0.0332151514018263	0.425510768143335	0.871920019392869
LG01	7279360.1758794	0.157490087047189	0.13267530547935	0.0309982506339999	0.446037498061631	0.585513347381616
LG01	7414095.6080402	0.104510456766076	0.142208973786835	0.0324970020116357	0.417917981559011	0.359923909211778
LG01	7548831.040201	0.0708494400440678	0.145066126956984	0.0371287294390817	0.400025379988248	0.224745889023404
LG01	7683566.47236181	0.0616514749901544	0.146950502760945	0.0420521593289671	0.387395282439277	0.179795095925064
LG01	7818301.90452261	0.0955153979199217	0.150291226722777	0.0431497236344694	0.371937409202888	0.266279618363639
LG01	7953037.33668342	0.158807882051033	0.151191458295505	0.0430403952016684	0.372103562358722	0.534402889213879
LG01	8087772.76884422	0.213956152576815	0.150794031699094	0.0439856511189416	0.370380811558166	0.765166166180009
LG01	8222508.20100502	0.238977681239218	0.153394718523519	0.0465152890295556	0.358156862022673	0.848678752554014
LG01	8357243.63316583	0.241713898334523	0.150634849745496	0.050927983581672	0.359681196968428	0.865275065862592
