chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	827324	0.0680760243069859	0.112842440154397	0.0241946959855933	0.506528533401723	0.37572264576583
LG01	1005259.24161074	0.12881156615288	0.117845528793316	0.0165602619412431	0.518432933647661	0.530294655833843
LG01	1183194.48322148	0.267563256777179	0.122972131785189	0.0176275490723187	0.49030273567686	0.860892161590606
LG01	1361129.72483221	0.462500628239578	0.119277614169967	0.020054146142866	0.557247210763668	0.991678495165423
LG01	1539064.96644295	0.577250379725443	0.117223273844527	0.0232546555070281	0.611550354686672	0.999073469818493
LG01	1717000.20805369	0.460889086414192	0.125671489356985	0.0215655516385682	0.482816757851676	0.99529398909424
LG01	1894935.44966443	0.347417444914209	0.111247961267554	0.0192082905561894	0.526736900743218	0.944833025654243
LG01	2072870.69127517	0.319663270813725	0.119064591074623	0.0241244987340136	0.497223285065835	0.930338939704593
LG01	2250805.93288591	0.312999470617332	0.141890634739435	0.0320595319603041	0.417952230100027	0.948736332944045
LG01	2428741.17449664	0.274144888342779	0.143126201518592	0.0347547432509871	0.410114685735662	0.900993369780953
LG01	2606676.41610738	0.200721597042461	0.143504143751387	0.034841421151081	0.408569844931254	0.713133672102141
LG01	2784611.65771812	0.121081938890931	0.147367592747965	0.039825562359859	0.389864939771833	0.389800335874435
LG01	2962546.89932886	0.0627119326530053	0.151220112779645	0.0450893162452931	0.366457311771123	0.150019719725533
LG01	3140482.1409396	0.0406203676687397	0.151001347490331	0.0445151963818187	0.369957835660888	0.102067280780697
LG01	3318417.38255034	0.044923438126285	0.150439184233287	0.0429616494488479	0.376404974990847	0.118497959057774
LG01	3496352.62416107	0.061427950646359	0.153118527462106	0.0437243550613062	0.366009314329729	0.142200928930415
LG01	3674287.86577181	0.0712552639439869	0.150165683694377	0.0434275577136402	0.372999250690721	0.186332465841619
LG01	3852223.10738255	0.085576920926239	0.144574544775857	0.0471058626598361	0.384991142307441	0.260022473116119
LG01	4030158.34899329	0.13698293039821	0.154436736241612	0.0555869452410449	0.340010066796552	0.407871259164479
LG01	4208093.59060403	0.199799348765964	0.157388632794833	0.0562125035245124	0.327817776375535	0.723067871689191
LG01	4386028.83221477	0.225688743664074	0.157506557018322	0.0536948974291999	0.328425355999023	0.826765578850499
LG01	4563964.0738255	0.223743937671258	0.157977064563255	0.0522814931853427	0.3291144175983	0.817382289399619
LG01	4741899.31543624	0.206797034914136	0.153195806677668	0.0510233156682913	0.345656385216202	0.754584032527359
LG01	4919834.55704698	0.192732453768462	0.148588234534194	0.0480841367311767	0.365166060792357	0.698180873335937
LG01	5097769.79865772	0.25045625959674	0.132575861044507	0.0328976710957858	0.480804883988917	0.841055105002408
LG01	5275705.04026846	0.374309199135385	0.110704198272261	0.0239919425453071	0.509530248930304	0.967571598994033
LG01	5453640.28187919	0.430506546417583	0.125761050920053	0.028848495800038	0.502185366071548	0.991895347607921
LG01	5631575.52348993	0.322781790451615	0.145493856003768	0.0415848806621521	0.388810510552261	0.970787090605957
LG01	5809510.76510067	0.205144562313387	0.148893702824024	0.0452985979402228	0.372909212006983	0.739682753387314
LG01	5987446.00671141	0.144903998765915	0.155533196976942	0.0470848915486646	0.349043704139602	0.44717549548796
LG01	6165381.24832215	0.108654761225114	0.156752248437356	0.0489345291142798	0.339315424147483	0.265345198203931
LG01	6343316.48993289	0.0920546007465978	0.155338100980946	0.0507209837210667	0.343692651562158	0.207883010295777
LG01	6521251.73154362	0.119270594537024	0.15307626956997	0.0492905204555854	0.351445533443476	0.336387700153892
LG01	6699186.97315436	0.218505250547097	0.144594549085117	0.042474551248062	0.390636654757686	0.782814338737011
LG01	6877122.2147651	0.313628271150302	0.136933703939953	0.0371151809932449	0.420832164830462	0.953456270627037
LG01	7055057.45637584	0.298698904606125	0.146425447031678	0.0380001612392937	0.394226200503689	0.943364392281905
LG01	7232992.69798658	0.194030478678011	0.143288169389713	0.0390801448371837	0.39995927475849	0.697646100889257
LG01	7410927.93959732	0.114478728293279	0.146886469328839	0.0407090334721819	0.389251314426617	0.366005221312137
LG01	7588863.18120805	0.0828557467672119	0.149878189927801	0.0448199602423748	0.367644346925912	0.217721369346789
LG01	7766798.42281879	0.101105048456729	0.153910502290964	0.0493655716355845	0.352857344932258	0.256628824957753
LG01	7944733.66442953	0.155511485872418	0.154057945134834	0.0497388201621079	0.350560406553285	0.507249887551392
LG01	8122668.90604027	0.2096454968281	0.154666607450225	0.052444157490248	0.345351189656643	0.761899401333166
LG01	8300604.14765101	0.242520332533966	0.156714564166232	0.0583444402345295	0.329300754413387	0.884273236776078
LG01	8478539.38926174	0.273438613629544	0.15755084356472	0.0626249306945495	0.316829012514324	0.95830508745403
