chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	827324	0.0680760243069859	0.112940426170033	0.0241514363743895	0.505633546792187	0.375103643034843
LG01	1005259.24161074	0.12881156615288	0.117641861079851	0.0164745657695776	0.517909744048638	0.530868259157675
LG01	1183194.48322148	0.267563256777179	0.124262344716263	0.0177261042436311	0.491974820335926	0.858617251152088
LG01	1361129.72483221	0.462500628239578	0.11907540788671	0.0199907439401913	0.556892394717904	0.991843002258134
LG01	1539064.96644295	0.577250379725443	0.117307848853113	0.0232070616137601	0.60991181546646	0.999067716507832
LG01	1717000.20805369	0.460889086414192	0.125975852978727	0.0214335067744659	0.482399093317475	0.995159658451572
LG01	1894935.44966443	0.347417444914209	0.110427781522207	0.0191926129592286	0.522421906050647	0.946415580583807
LG01	2072870.69127517	0.319663270813725	0.118932259438191	0.0240336322274742	0.494018307117957	0.93114379735074
LG01	2250805.93288591	0.312999470617332	0.141874386701265	0.032160991705568	0.417034256455346	0.94902644007633
LG01	2428741.17449664	0.274144888342779	0.143135410516453	0.034839690852937	0.410138168660234	0.901169850074109
LG01	2606676.41610738	0.200721597042461	0.14318265988954	0.0347050932273429	0.409536798089311	0.714022864873414
LG01	2784611.65771812	0.121081938890931	0.147866957119365	0.0396308698135546	0.387494972969324	0.387697581651668
LG01	2962546.89932886	0.0627119326530053	0.15112118213815	0.045310899434465	0.367110593237814	0.150366459562241
LG01	3140482.1409396	0.0406203676687397	0.151318903395579	0.0446721630462655	0.369407124325296	0.101500091224956
LG01	3318417.38255034	0.044923438126285	0.150127715016708	0.0430877982206334	0.373505986400419	0.11797681116424
LG01	3496352.62416107	0.061427950646359	0.152912634707689	0.043663306719284	0.364054059108793	0.142082190399159
LG01	3674287.86577181	0.0712552639439869	0.150327823035091	0.0430541777034536	0.373630883186777	0.185736272422526
LG01	3852223.10738255	0.085576920926239	0.144663406226293	0.0474796793081416	0.384859052265788	0.258939107972465
LG01	4030158.34899329	0.13698293039821	0.154571370531252	0.0553209877736745	0.340497906619819	0.407273784943341
LG01	4208093.59060403	0.199799348765964	0.157623435055854	0.0563972312643255	0.328038708624336	0.72254704571649
LG01	4386028.83221477	0.225688743664074	0.157777189796629	0.0536865170221002	0.329882609512974	0.82534334912766
LG01	4563964.0738255	0.223743937671258	0.15799959723306	0.0521227589473345	0.328955008341873	0.817136893950741
LG01	4741899.31543624	0.206797034914136	0.153541359763663	0.0513710373213058	0.347000563623617	0.752386769711533
LG01	4919834.55704698	0.192732453768462	0.149018825195329	0.0482121055336642	0.36786641859209	0.695444948405936
LG01	5097769.79865772	0.25045625959674	0.132897418692926	0.0327549497306919	0.480023869111149	0.840789675464187
LG01	5275705.04026846	0.374309199135385	0.11096264760999	0.0239492935130724	0.510829105234493	0.967041235536443
LG01	5453640.28187919	0.430506546417583	0.125543282787033	0.028729284669484	0.503744993241296	0.991780869074238
LG01	5631575.52348993	0.322781790451615	0.145762204944689	0.0415172940056274	0.390059002021778	0.970306207718129
LG01	5809510.76510067	0.205144562313387	0.14859213683397	0.0453939885953066	0.372000293351389	0.741293504762821
LG01	5987446.00671141	0.144903998765915	0.155891807201897	0.0472931553059538	0.348419934138589	0.445311555875859
LG01	6165381.24832215	0.108654761225114	0.156668522230349	0.0492403064433883	0.340654125966837	0.266325096164208
LG01	6343316.48993289	0.0920546007465978	0.155354229634407	0.050968314970229	0.344413867211863	0.208045875308152
LG01	6521251.73154362	0.119270594537024	0.153092898044537	0.0493368611388577	0.351938205694434	0.336320945358502
LG01	6699186.97315436	0.218505250547097	0.145009710793073	0.0422379458374301	0.393730166364744	0.780309876180691
LG01	6877122.2147651	0.313628271150302	0.137109944437997	0.0373392864705118	0.420013114294129	0.953634459632205
LG01	7055057.45637584	0.298698904606125	0.146139378444548	0.0377451817847943	0.394147337355847	0.943375618011775
LG01	7232992.69798658	0.194030478678011	0.143313768752186	0.0390188360210553	0.401648350198767	0.697252088895117
LG01	7410927.93959732	0.114478728293279	0.146973248635665	0.0405687973993692	0.390749183808646	0.3657142680712
LG01	7588863.18120805	0.0828557467672119	0.150569795705533	0.0447655761879416	0.368882750465176	0.216946684510315
