LG01	827324	8	7241,15791,12205,16040,5023,15232,13670,3096
LG01	1006397.53691275	4	15232,13670,3096,16742
LG01	1185471.0738255	4	15232,13670,3096,16742
LG01	1364544.61073826	6	15232,13670,3096,16742,23271,5208
LG01	1543618.14765101	6	15232,13670,3096,16742,23271,5208
LG01	1722691.68456376	6	15232,13670,3096,16742,23271,5208
LG01	1901765.22147651	6	3096,16742,23271,5208,13090,14344
LG01	2080838.75838926	8	3096,16742,23271,5208,13090,14344,3917,3464
LG01	2259912.29530201	8	16742,23271,5208,13090,14344,3917,3464,24936
LG01	2438985.83221477	8	16742,23271,5208,13090,14344,3917,3464,24936
LG01	2618059.36912752	11	23271,5208,13090,14344,3917,3464,24936,25135,14379,13486,16039
LG01	2797132.90604027	9	13090,14344,3917,3464,24936,25135,14379,13486,16039
LG01	2976206.44295302	11	13090,14344,3917,3464,24936,25135,14379,13486,16039,9350,8336
LG01	3155279.97986577	13	13090,14344,3917,3464,24936,25135,14379,13486,16039,9350,8336,1617,21801
LG01	3334353.51677852	13	3917,3464,24936,25135,14379,13486,16039,9350,8336,1617,21801,15543,19183
LG01	3513427.05369127	11	24936,25135,14379,13486,16039,9350,8336,1617,21801,15543,19183
LG01	3692500.59060403	18	24936,25135,14379,13486,16039,9350,8336,1617,21801,15543,19183,18328,22648,1773,20195,6409,18309,24083
LG01	3871574.12751678	17	25135,14379,13486,16039,9350,8336,1617,21801,15543,19183,18328,22648,1773,20195,6409,18309,24083
LG01	4050647.66442953	20	13486,16039,9350,8336,1617,21801,15543,19183,18328,22648,1773,20195,6409,18309,24083,13162,11437,19437,16955,14814
LG01	4229721.20134228	18	9350,8336,1617,21801,15543,19183,18328,22648,1773,20195,6409,18309,24083,13162,11437,19437,16955,14814
LG01	4408794.73825503	16	1617,21801,15543,19183,18328,22648,1773,20195,6409,18309,24083,13162,11437,19437,16955,14814
LG01	4587868.27516779	16	21801,15543,19183,18328,22648,1773,20195,6409,18309,24083,13162,11437,19437,16955,14814,5894
LG01	4766941.81208054	15	19183,18328,22648,1773,20195,6409,18309,24083,13162,11437,19437,16955,14814,5894,14329
LG01	4946015.34899329	14	18328,22648,1773,20195,6409,18309,24083,13162,11437,19437,16955,14814,5894,14329
LG01	5125088.88590604	11	20195,6409,18309,24083,13162,11437,19437,16955,14814,5894,14329
LG01	5304162.42281879	11	13162,11437,19437,16955,14814,5894,14329,13937,14234,11400,24153
LG01	5483235.95973154	12	14814,5894,14329,13937,14234,11400,24153,8445,4739,24874,16209,24436
LG01	5662309.49664429	14	5894,14329,13937,14234,11400,24153,8445,4739,24874,16209,24436,15217,19232,13020
LG01	5841383.03355705	14	5894,14329,13937,14234,11400,24153,8445,4739,24874,16209,24436,15217,19232,13020
LG01	6020456.5704698	14	14329,13937,14234,11400,24153,8445,4739,24874,16209,24436,15217,19232,13020,20794
LG01	6199530.10738255	15	13937,14234,11400,24153,8445,4739,24874,16209,24436,15217,19232,13020,20794,22437,17825
LG01	6378603.6442953	15	13937,14234,11400,24153,8445,4739,24874,16209,24436,15217,19232,13020,20794,22437,17825
LG01	6557677.18120805	16	13937,14234,11400,24153,8445,4739,24874,16209,24436,15217,19232,13020,20794,22437,17825,15240
LG01	6736750.7181208	15	24153,8445,4739,24874,16209,24436,15217,19232,13020,20794,22437,17825,15240,20343,2151
LG01	6915824.25503356	12	24436,15217,19232,13020,20794,22437,17825,15240,20343,2151,15269,8242
LG01	7094897.79194631	13	15217,19232,13020,20794,22437,17825,15240,20343,2151,15269,8242,10366,3843
LG01	7273971.32885906	12	20794,22437,17825,15240,20343,2151,15269,8242,10366,3843,24178,12771
LG01	7453044.86577181	14	22437,17825,15240,20343,2151,15269,8242,10366,3843,24178,12771,9801,1190,20559
LG01	7632118.40268456	13	17825,15240,20343,2151,15269,8242,10366,3843,24178,12771,9801,1190,20559
LG01	7811191.93959732	16	15240,20343,2151,15269,8242,10366,3843,24178,12771,9801,1190,20559,13142,20,4132,8218
LG01	7990265.47651007	17	15240,20343,2151,15269,8242,10366,3843,24178,12771,9801,1190,20559,13142,20,4132,8218,23556
LG01	8169339.01342282	20	2151,15269,8242,10366,3843,24178,12771,9801,1190,20559,13142,20,4132,8218,23556,4244,8148,23057,24643,20437
LG01	8348412.55033557	22	8242,10366,3843,24178,12771,9801,1190,20559,13142,20,4132,8218,23556,4244,8148,23057,24643,20437,1094,15675,25114,5482
LG01	8527486.08724832	20	3843,24178,12771,9801,1190,20559,13142,20,4132,8218,23556,4244,8148,23057,24643,20437,1094,15675,25114,5482
LG01	8706559.62416107	20	9801,1190,20559,13142,20,4132,8218,23556,4244,8148,23057,24643,20437,1094,15675,25114,5482,12917,16982,7545
LG01	8885633.16107383	22	20559,13142,20,4132,8218,23556,4244,8148,23057,24643,20437,1094,15675,25114,5482,12917,16982,7545,1713,23449,11115,1393
LG01	9064706.69798658	26	13142,20,4132,8218,23556,4244,8148,23057,24643,20437,1094,15675,25114,5482,12917,16982,7545,1713,23449,11115,1393,14661,8312,4494,12793,1833
LG01	9243780.23489933	23	23556,4244,8148,23057,24643,20437,1094,15675,25114,5482,12917,16982,7545,1713,23449,11115,1393,14661,8312,4494,12793,1833,17660
LG01	9422853.77181208	23	23556,4244,8148,23057,24643,20437,1094,15675,25114,5482,12917,16982,7545,1713,23449,11115,1393,14661,8312,4494,12793,1833,17660
LG01	9601927.30872483	18	20437,1094,15675,25114,5482,12917,16982,7545,1713,23449,11115,1393,14661,8312,4494,12793,1833,17660
LG01	9781000.84563758	15	12917,16982,7545,1713,23449,11115,1393,14661,8312,4494,12793,1833,17660,9645,9729
LG01	9960074.38255033	15	12917,16982,7545,1713,23449,11115,1393,14661,8312,4494,12793,1833,17660,9645,9729
LG01	10139147.9194631	14	7545,1713,23449,11115,1393,14661,8312,4494,12793,1833,17660,9645,9729,13041
LG01	10318221.4563758	12	11115,1393,14661,8312,4494,12793,1833,17660,9645,9729,13041,2455
LG01	10497294.9932886	7	1833,17660,9645,9729,13041,2455,8789
LG01	10676368.5302013	8	9645,9729,13041,2455,8789,11140,5753,9596
LG01	10855442.0671141	10	9645,9729,13041,2455,8789,11140,5753,9596,17561,23584
LG01	11034515.6040268	11	9645,9729,13041,2455,8789,11140,5753,9596,17561,23584,22978
LG01	11213589.1409396	12	9729,13041,2455,8789,11140,5753,9596,17561,23584,22978,1602,2780
LG01	11392662.6778523	11	13041,2455,8789,11140,5753,9596,17561,23584,22978,1602,2780
LG01	11571736.2147651	12	13041,2455,8789,11140,5753,9596,17561,23584,22978,1602,2780,13506
LG01	11750809.7516779	12	8789,11140,5753,9596,17561,23584,22978,1602,2780,13506,24673,19031
LG01	11929883.2885906	13	11140,5753,9596,17561,23584,22978,1602,2780,13506,24673,19031,21720,21844
LG01	12108956.8255034	13	9596,17561,23584,22978,1602,2780,13506,24673,19031,21720,21844,1104,669
LG01	12288030.3624161	13	22978,1602,2780,13506,24673,19031,21720,21844,1104,669,1565,9825,9456
LG01	12467103.8993289	14	1602,2780,13506,24673,19031,21720,21844,1104,669,1565,9825,9456,17342,13276
LG01	12646177.4362416	15	13506,24673,19031,21720,21844,1104,669,1565,9825,9456,17342,13276,7855,1176,23055
LG01	12825250.9731544	23	13506,24673,19031,21720,21844,1104,669,1565,9825,9456,17342,13276,7855,1176,23055,15037,1848,17074,8920,2362,19716,15548,7573
LG01	13004324.5100671	23	24673,19031,21720,21844,1104,669,1565,9825,9456,17342,13276,7855,1176,23055,15037,1848,17074,8920,2362,19716,15548,7573,253
LG01	13183398.0469799	22	19031,21720,21844,1104,669,1565,9825,9456,17342,13276,7855,1176,23055,15037,1848,17074,8920,2362,19716,15548,7573,253
LG01	13362471.5838926	22	21720,21844,1104,669,1565,9825,9456,17342,13276,7855,1176,23055,15037,1848,17074,8920,2362,19716,15548,7573,253,11711
LG01	13541545.1208054	21	1565,9825,9456,17342,13276,7855,1176,23055,15037,1848,17074,8920,2362,19716,15548,7573,253,11711,17183,24779,16291
LG01	13720618.6577181	20	17342,13276,7855,1176,23055,15037,1848,17074,8920,2362,19716,15548,7573,253,11711,17183,24779,16291,14720,22931
