chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	827324	0.00323183084243897	0.00282628262659613	-0.00755340072368793	0.0533501560319928	0.509239060839323
LG01	1006397.53691275	5.38719368977827e-05	0.00188830229222424	-0.00960073685494205	0.0606227430856452	0.463292160663168
LG01	1185471.0738255	-0.000233347872747642	0.00250002617094576	-0.00854278595165351	0.0563859497554159	0.441749441696232
LG01	1364544.61073826	-0.00176980829781376	0.00415578440181077	-0.00561880063808479	0.0463436629185493	0.329438172004185
LG01	1543618.14765101	-0.00358653037058705	0.0040506210238376	-0.005499716694955	0.0432476809063573	0.289498512077396
LG01	1722691.68456376	-0.00440178540585846	0.00446412564704007	-0.00514134187493179	0.0431370715449772	0.242655764168463
LG01	1901765.22147651	-0.00363444354984237	0.00467850856058662	-0.00454967332751628	0.039841791263013	0.234392291651539
LG01	2080838.75838926	0.00104958318551927	0.00494297423821884	-0.00385117902096681	0.0380529321499586	0.35851198102386
LG01	2259912.29530201	0.0145630022821145	0.00533662065646913	-0.00312766384971416	0.0327601405680604	0.839133764866463
LG01	2438985.83221477	0.0285129759953702	0.00507130758782263	-0.00366831939675148	0.0360046729535045	0.989100470348566
LG01	2618059.36912752	0.0302930448630824	0.00488562281304343	-0.00400937463147179	0.0378832431903795	0.990563794026226
LG01	2797132.90604027	0.0218334778102112	0.00511205579463854	-0.00346442742355275	0.0353533952263825	0.952104508528737
LG01	2976206.44295302	0.00765126838470962	0.0053918959672816	-0.0030079570185186	0.032384784503225	0.597084694280577
LG01	3155279.97986577	0.000460444661913666	0.00503837978844922	-0.00364724858942233	0.0364777159883858	0.329481270940388
LG01	3334353.51677852	-0.00075680847429164	0.00511189314248744	-0.00347689598004354	0.0351708481862345	0.280533471577532
LG01	3513427.05369127	0.0001345622769878	0.00552251448034401	-0.00263914869421753	0.030685765471633	0.26600397728404
LG01	3692500.59060403	0.00092811227402302	0.00556431233422633	-0.00238140995204955	0.0307698369685179	0.293902782754949
LG01	3871574.12751678	0.00123309673230125	0.00556959625814305	-0.00219854392135274	0.030099402959066	0.302404424885094
LG01	4050647.66442953	0.00159762135588857	0.00594449200284827	-0.00146563379811685	0.0264372788577639	0.273813445106931
LG01	4229721.20134228	0.00229389119972236	0.0060316584812954	-0.00134916731286306	0.0262221700397486	0.297000237638951
LG01	4408794.73825503	0.00304235693438126	0.00587517200368943	-0.00161190610266975	0.026845860429882	0.348679502473226
LG01	4587868.27516779	0.00348474243022162	0.0058114975861767	-0.00185615017153359	0.027448544665322	0.37839961317731
LG01	4766941.81208054	0.00317706330144285	0.0056628537708241	-0.00217744053539838	0.0299934760300572	0.383796518991342
LG01	4946015.34899329	0.00169058054757777	0.00536431702214812	-0.00277905613334978	0.033724681354178	0.348206101216831
LG01	5125088.88590604	6.48643688487927e-05	0.00464959949440879	-0.00437053799960526	0.0396376492815731	0.347111879104604
LG01	5304162.42281879	5.20001742242176e-05	0.00431113515254504	-0.00512879398509277	0.0449805781459477	0.369974272023342
LG01	5483235.95973154	0.00175921610163927	0.00479006463570542	-0.00405813292070554	0.0383347664985957	0.394385497770829
LG01	5662309.49664429	0.00431569952992636	0.00557711118563482	-0.00238332314026609	0.031409772782922	0.442755932584553
LG01	5841383.03355705	0.00460305945049371	0.00577672605244425	-0.00180891274251997	0.028741432522321	0.440955592732075
LG01	6020456.5704698	0.00355294377991942	0.00600459100374324	-0.00144912042064431	0.0262612096940998	0.36484940823389
