chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	827324	0.0247183270376266	0.0774253682535625	0.00525864930332852	0.320059695049153	0.278798984995932
LG01	1006397.53691275	0.0210328833853384	0.0797535379264961	0.000377271286845222	0.319038798354733	0.259046236939169
LG01	1185471.0738255	0.016504973984771	0.0913202911361593	0.00129805241382007	0.29603555106882	0.180128232396142
LG01	1364544.61073826	0.0106016106565928	0.0875102747005452	0.00442826327944912	0.299902926728256	0.170583740507394
LG01	1543618.14765101	0.00855414524798556	0.0829291346676027	0.00642950580285574	0.293671020495755	0.175503564103922
LG01	1722691.68456376	0.0121125066057814	0.0903971324475742	0.00350053157133062	0.290572369410846	0.158520174265774
LG01	1901765.22147651	0.021747313835191	0.0919233783717508	0.00388070484518864	0.288391005435442	0.186303790567973
LG01	2080838.75838926	0.0446922843744526	0.087340880805112	0.00749893631076737	0.282493420950506	0.28745390386284
LG01	2259912.29530201	0.0945400322920474	0.0992674628847409	0.0125228844304616	0.247817957925025	0.470275288613001
LG01	2438985.83221477	0.128896161120208	0.0960345259403227	0.012249861219071	0.252871428199797	0.69513091750561
LG01	2618059.36912752	0.116553682337387	0.0997602337818625	0.0116118368499837	0.248151859401984	0.603820253994742
LG01	2797132.90604027	0.0895998678949202	0.0990392467381286	0.0159116882193413	0.238228291775803	0.43671066747913
LG01	2976206.44295302	0.0826289367321427	0.0996983913369392	0.0213418416820326	0.22488543346297	0.374865582354111
LG01	3155279.97986577	0.0959109071459136	0.100275447657778	0.0220268300906978	0.223626519211235	0.467403803570145
LG01	3334353.51677852	0.0917071310674061	0.100697107408482	0.0215961393131489	0.221696073594945	0.431926105878376
LG01	3513427.05369127	0.0689434880132878	0.101260025524626	0.0231501303745224	0.21626800723716	0.260725133492685
LG01	3692500.59060403	0.0537366205575146	0.100951763679879	0.0243801407699069	0.217144988115929	0.175688121695224
LG01	3871574.12751678	0.0669463901083116	0.100734345529491	0.0267507780510531	0.217258105608112	0.250963858318373
LG01	4050647.66442953	0.10460203304515	0.101893053962926	0.0329336324447322	0.203437534610191	0.524343231686422
LG01	4229721.20134228	0.132203588352974	0.102677874990187	0.0343793800792345	0.196417312701373	0.759433112211194
LG01	4408794.73825503	0.131846432554316	0.103026552538789	0.0342043619697956	0.195197969466479	0.755251265628272
LG01	4587868.27516779	0.115649858253369	0.102619213438232	0.0328289435043746	0.196447006369923	0.62143617918687
LG01	4766941.81208054	0.0947309724126838	0.101415893768738	0.0305117684809044	0.205185970343228	0.441766160416655
LG01	4946015.34899329	0.0758098258777269	0.10097645920331	0.0255365848539564	0.216528430308511	0.307467338769669
LG01	5125088.88590604	0.0767903073259929	0.0913943354023589	0.0146503462136752	0.2631562047148	0.413781099747955
LG01	5304162.42281879	0.118534407353459	0.0792409412158578	0.00962605940052838	0.308811961710919	0.677248057826858
LG01	5483235.95973154	0.157839915853519	0.0885635383414807	0.0132293296456015	0.274672661459516	0.835892716360311
LG01	5662309.49664429	0.158195816026664	0.10052108528755	0.0239954670263522	0.220700675186235	0.866770775958672
LG01	5841383.03355705	0.146856654299819	0.101365064817221	0.0274412001542943	0.211858012918616	0.827366071922215
LG01	6020456.5704698	0.138875374615591	0.102997637971202	0.0308200227790581	0.200599319280349	0.793592621782609
LG01	6199530.10738255	0.129565199988498	0.102781702031191	0.0324705076009298	0.197384530387135	0.735268864139235
LG01	6378603.6442953	0.112611165443135	0.10225663369338	0.0321369637619644	0.201726357760131	0.593075185596305
LG01	6557677.18120805	0.0804736815149185	0.101867330210231	0.0290704069911548	0.208117113907242	0.324175853526235
LG01	6736750.7181208	0.0464667722387372	0.0977487075833179	0.0202329354518956	0.2352111459161	0.186878124530696
LG01	6915824.25503356	0.0574233818195062	0.0950846204971967	0.0164694287148976	0.250295338447357	0.275334535353404
LG01	7094897.79194631	0.117964431306692	0.100416838984039	0.0186099031166423	0.23059436428275	0.622751341399843
