chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
PCodG	827324	0.066610300601507	0.108012402236955	0.0237276940788058	0.489236128958124	0.380651471595972
PCodG	1000260.67207886	0.123396212080686	0.113700163436785	0.0172563738070604	0.49935372367221	0.52786191202578
PCodG	1173197.34415773	0.249335725197893	0.121848335854467	0.0204675662753066	0.46815915849977	0.84440792256065
PCodG	1346134.01623659	0.401163977244871	0.126134681153329	0.0246082273916001	0.486076101722425	0.98734294315317
PCodG	1519070.68831545	0.432683614256402	0.119594300864773	0.0273319283618426	0.469370922383256	0.994713997145527
PCodG	1692007.36039432	0.340693457505462	0.129239293822467	0.0256631428871949	0.471233511470272	0.961831062560834
PCodG	1864944.03247318	0.285721091231537	0.125148292486453	0.0240729961100581	0.455680192062059	0.909157447992131
PCodG	2037880.70455204	0.281968454675745	0.124326706397513	0.0272660176035541	0.451095175196675	0.907872569904271
PCodG	2210817.37663091	0.294421362349761	0.135727211148459	0.0331694657570874	0.405121877859476	0.941080376800685
PCodG	2383754.04870977	0.276827928706941	0.140908147747244	0.0357522477142966	0.39286878063116	0.920693020645019
PCodG	2556690.72078863	0.216382879339338	0.13697915596091	0.0342768710744162	0.399378456844512	0.788425241830689
PCodG	2729627.3928675	0.14237170544383	0.142996194317719	0.0371866732514417	0.384901604310016	0.49734594889358
PCodG	2902564.06494636	0.0777329679820602	0.14489997652169	0.044140423346598	0.358796385563633	0.212375348946364
PCodG	3075500.73702522	0.0441061806942937	0.147099333928226	0.046535863260655	0.349310426367525	0.101180228548638
PCodG	3248437.40910409	0.0416249442580514	0.146712131417718	0.0460813531169999	0.351519920705779	0.0981863900950794
PCodG	3421374.08118295	0.0580185610800691	0.149955808797632	0.0471530346194799	0.340783676351695	0.119970149030643
PCodG	3594310.75326181	0.0871298590965126	0.150565538878138	0.0484199612087288	0.335647298033902	0.202896810448654
PCodG	3767247.42534068	0.139781541400121	0.148423295326242	0.049712099980261	0.341888746243686	0.455725098905609
PCodG	3940184.09741954	0.215918401905877	0.147731164138476	0.0550303482316545	0.332934827280973	0.822424724122364
PCodG	4113120.76949841	0.265034827015639	0.1534367151009	0.0596923411412225	0.308332195385234	0.957130723932526
PCodG	4286057.44157727	0.257887571126346	0.153692258569673	0.0604676610453265	0.304496561449275	0.948511656315646
PCodG	4458994.11365613	0.233266457314737	0.154637768105687	0.0593935750884366	0.302123899282064	0.892962510694908
PCodG	4631930.785735	0.207231501776347	0.15407340358011	0.0571306923291932	0.307258569284199	0.792491019839374
PCodG	4804867.45781386	0.185707939543186	0.150678398687553	0.0547960579898889	0.323537248849506	0.688976818459559
PCodG	4977804.12989272	0.186731629436196	0.14818536248466	0.049059917241825	0.341351424652707	0.689519388024359
PCodG	5150740.80197159	0.265805485738017	0.129738529508135	0.0356983973275867	0.442045867173832	0.896187656328208
PCodG	5323677.47405045	0.389979529371462	0.111209951104747	0.029380371877642	0.480173037902321	0.983872672756397
PCodG	5496614.14612931	0.395939248972926	0.132698909727887	0.0373902474139019	0.4396408196088	0.993848902917584
PCodG	5669550.81820818	0.265431378383207	0.148043396579575	0.0493893089157344	0.343700481591841	0.933259683276475
PCodG	5842487.49028704	0.17918968388038	0.150225406782552	0.0523374190393181	0.327660590032451	0.654910371183869
PCodG	6015424.1623659	0.139043814975354	0.154017302522572	0.055493746001652	0.311173275336048	0.411384111172124
PCodG	6188360.83444477	0.112402912321911	0.153890873199205	0.0577842724294738	0.305944972517637	0.260314954187444
PCodG	6361297.50652363	0.0972143704061081	0.153069918109563	0.0582447316385975	0.31096361800479	0.200519122624456
PCodG	6534234.17860249	0.117205026023175	0.151011767802058	0.0547834309710665	0.320389224808262	0.31493806224918
PCodG	6707170.85068136	0.205779503785661	0.143163183405732	0.0464877587011435	0.361252920272746	0.770085900083932
PCodG	6880107.52276022	0.299106089118441	0.135580344540854	0.0412583270364877	0.393337659969319	0.954900171467171
PCodG	7053044.19483908	0.278600568032197	0.144344357222075	0.0424218018403271	0.364691397951905	0.938932892744225
PCodG	7225980.86691795	0.173664694601404	0.144105395830141	0.0435918692448212	0.363486960825257	0.6348478397879
PCodG	7398917.53899681	0.100244591479298	0.147370625424363	0.0452786900853879	0.351753090035443	0.282364302103868
PCodG	7571854.21107567	0.0703906032134238	0.15128380156893	0.0503532478078132	0.332887332903092	0.139615659206623
PCodG	7744790.88315454	0.0796377718205787	0.151744099575205	0.0539061754482256	0.322258139023315	0.153820549501073
PCodG	7917727.5552334	0.124620444107047	0.151798814522854	0.0542089301904981	0.321673482035009	0.350706266864282
PCodG	8090664.22731226	0.178693623767558	0.151592357940617	0.0558778039927462	0.320053857713975	0.651500461009269
PCodG	8263600.89939113	0.21189616853504	0.153165234308125	0.0602428310237705	0.310937629719729	0.812843220748415
PCodG	8436537.57146999	0.238150767333951	0.153135163296415	0.0632546075825574	0.305453535206256	0.90987765973495
PCodG	8609474.24354886	0.268784310160737	0.154655529551687	0.0639513201266091	0.296641365377793	0.970001484775347
PCodG	8782410.91562772	0.276874413982674	0.154595270247433	0.063116986768442	0.296212906936512	0.978042687145922
PCodG	8955347.58770658	0.255657488952403	0.154373616482294	0.0643402311277042	0.298045073007621	0.951284700714775
