chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	891695	0.000257820771270828	0.000752403259458004	-0.00940105397311227	0.0408967217480568	0.486874303627904
LG01	1070336.51677852	4.95719642482614e-06	0.000834481387772223	-0.00919586850323948	0.0415658650162897	0.477909209260984
LG01	1248978.03355705	-0.000528602467645867	0.00170664944755846	-0.0077219530200874	0.0351428616822231	0.430153062385775
LG01	1427619.55033557	-0.00253282895199532	0.00282815560183755	-0.00545242825745244	0.0325275937767829	0.292127540413757
LG01	1606261.06711409	-0.00393836129596101	0.00267457901357942	-0.00560112141390634	0.0297402975125378	0.257852326076357
LG01	1784902.58389262	-0.00463309851671239	0.0031262466453783	-0.00503368717793574	0.0314312403644097	0.194810266560285
LG01	1963544.10067114	-0.00275055635815185	0.00328177049117308	-0.00448076591717439	0.0305964029241918	0.236570836686172
LG01	2142185.61744966	0.00487490651465498	0.0034577864316699	-0.00397974082605601	0.028313704461063	0.572038887832593
LG01	2320827.13422819	0.0228105465464397	0.00355852971778185	-0.00386952112780741	0.0271295515573854	0.994503756649935
LG01	2499468.65100671	0.040491223652517	0.00300493985865845	-0.00499180273379335	0.0330444539272981	0.999978268169873
LG01	2678110.16778523	0.0459333636336558	0.00290928570310934	-0.00513382330010236	0.0351676057644836	0.999997131449177
LG01	2856751.68456376	0.0318615349575271	0.0034664967732236	-0.00417508278507862	0.0285383393337811	0.999841444276272
LG01	3035393.20134228	0.00802850632513078	0.00303468131784663	-0.00500008280368749	0.033165207581166	0.704719212897504
LG01	3214034.71812081	0.00026563050479509	0.00285807432257334	-0.0052988515218984	0.0358974816919644	0.395092820839802
LG01	3392676.23489933	-0.000425937655724952	0.003361719259167	-0.00409292044220972	0.0291607202894832	0.31950191333654
LG01	3571317.75167785	0.000662094249976557	0.00374569121933756	-0.00328420654391499	0.0244741842735413	0.327879572569205
LG01	3749959.26845638	0.00119555539812597	0.0037346147775105	-0.00315671217711702	0.0257386197548984	0.356398362114447
LG01	3928600.7852349	0.00135864256024588	0.00396333776198002	-0.00248568449425128	0.0225355226720626	0.33463812928068
LG01	4107242.30201342	0.0017899847335427	0.00420103116468675	-0.00184771882828097	0.0187678936358464	0.321831577341155
LG01	4285883.81879195	0.00254083911368465	0.00416795942567205	-0.0018968762364184	0.0191998184862354	0.379712047567421
LG01	4464525.33557047	0.00322336748671928	0.00411743862123402	-0.00212021698410807	0.0196067614076319	0.435360283297344
LG01	4643166.85234899	0.00349873735180284	0.00404067720188034	-0.00236181922054383	0.0210316631918573	0.463008817103085
LG01	4821808.36912752	0.00284991808013498	0.00381846552228209	-0.00274955402440601	0.0236225671616838	0.440587959046878
LG01	5000449.88590604	0.00111440841934855	0.00355682722926589	-0.0035042500031224	0.0264249087344921	0.369199466272909
LG01	5179091.40268456	-6.12500651371581e-05	0.00308704260315266	-0.00487008840748765	0.032135857266745	0.365409935579968
LG01	5357732.91946309	0.000353365350311238	0.00291035571981393	-0.00513515210213617	0.0342102339497763	0.393537926598422
LG01	5536374.43624161	0.00257681833638246	0.00345198393623926	-0.0038561012448244	0.0249066381649729	0.455407683353229
LG01	5715015.95302013	0.0047576975444488	0.00379645516389035	-0.00297250086294803	0.024549305750929	0.557295246325271
