Pohang15	Geoje15	Namhae15	YellowSea16	Jukbyeon07	JinhaeBay07	JinhaeBay08	Boryeong07	Geoje14	Kodiak03	Adak06	WashCoast05	HecStrait04	SalishSea12_13	JuandeFuca12	PWSound12	UnimakPass03
10015	[0.0, 0.02702702702702703, 0.05263157894736842, 0.0, 0.0, 0.3829787234042553, 0.37254901960784315, 0.041666666666666664, 0.05714285714285714, 0.32558139534883723, 0.3939393939393939, 0.5384615384615384, 0.32558139534883723, 0.36363636363636365, 0.38095238095238093, 0.3191489361702128, 0.4090909090909091]
10024	[0.029411764705882353, 0.02702702702702703, 0.0, 0.1, 0.2702702702702703, 0.2553191489361702, 0.3333333333333333, 0.08333333333333333, 0.2, 0.06976744186046512, 0.06060606060606061, 0.07692307692307693, 0.046511627906976744, 0.0, 0.0, 0.02127659574468085, 0.022727272727272728]
10038	[0.0, 0.0, 0.0, 0.4666666666666667, 0.1891891891891892, 0.0425531914893617, 0.13725490196078433, 0.041666666666666664, 0.17142857142857143, 0.16279069767441862, 0.12121212121212122, 0.02564102564102564, 0.046511627906976744, 0.045454545454545456, 0.047619047619047616, 0.0, 0.045454545454545456]
10054	[0.0, 0.0, 0.0, 0.03333333333333333, 0.08108108108108109, 0.1702127659574468, 0.09803921568627451, 0.0, 0.05714285714285714, 0.23255813953488372, 0.21212121212121213, 0.3333333333333333, 0.27906976744186046, 0.2727272727272727, 0.2857142857142857, 0.14893617021276595, 0.22727272727272727]
10074	[0.17647058823529413, 0.16216216216216217, 0.15789473684210525, 0.0, 0.05405405405405406, 0.6170212765957447, 0.49019607843137253, 0.08333333333333333, 0.14285714285714285, 0.4186046511627907, 0.5454545454545454, 0.5641025641025641, 0.16279069767441862, 0.22727272727272727, 0.3333333333333333, 0.46808510638297873, 0.5227272727272727]
10086	[0.0, 0.0, 0.0, 0.0, 0.08108108108108109, 0.3404255319148936, 0.23529411764705882, 0.041666666666666664, 0.02857142857142857, 0.27906976744186046, 0.45454545454545453, 0.5128205128205128, 0.27906976744186046, 0.2727272727272727, 0.42857142857142855, 0.2765957446808511, 0.4772727272727273]
10092	[0.14705882352941177, 0.10810810810810811, 0.05263157894736842, 0.3, 0.21621621621621623, 0.23404255319148937, 0.3333333333333333, 0.25, 0.14285714285714285, 0.11627906976744186, 0.06060606060606061, 0.02564102564102564, 0.0, 0.18181818181818182, 0.0, 0.0425531914893617, 0.045454545454545456]
10103	[0.0, 0.02702702702702703, 0.0, 0.0, 0.05405405405405406, 0.425531914893617, 0.47058823529411764, 0.08333333333333333, 0.05714285714285714, 0.09302325581395349, 0.12121212121212122, 0.10256410256410256, 0.0, 0.09090909090909091, 0.0, 0.10638297872340426, 0.06818181818181818]
10105	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2127659574468085, 0.21568627450980393, 0.041666666666666664, 0.08571428571428572, 0.2558139534883721, 0.30303030303030304, 0.358974358974359, 0.32558139534883723, 0.2727272727272727, 0.23809523809523808, 0.2127659574468085, 0.25]
10134	[0.0, 0.02702702702702703, 0.0, 0.1, 0.1891891891891892, 0.3191489361702128, 0.2549019607843137, 0.041666666666666664, 0.05714285714285714, 0.3488372093023256, 0.30303030303030304, 0.41025641025641024, 0.13953488372093023, 0.3181818181818182, 0.14285714285714285, 0.2765957446808511, 0.3181818181818182]
10139	[0.0, 0.02702702702702703, 0.05263157894736842, 0.0, 0.08108108108108109, 0.0851063829787234, 0.11764705882352941, 0.0, 0.02857142857142857, 0.6744186046511628, 0.48484848484848486, 0.5897435897435898, 0.5813953488372093, 0.6363636363636364, 0.6190476190476191, 0.7446808510638298, 0.5909090909090909]
10151	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.2978723404255319, 0.3137254901960784, 0.041666666666666664, 0.08571428571428572, 0.11627906976744186, 0.21212121212121213, 0.2564102564102564, 0.06976744186046512, 0.13636363636363635, 0.047619047619047616, 0.10638297872340426, 0.18181818181818182]
10166	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.2127659574468085, 0.21568627450980393, 0.0, 0.02857142857142857, 0.32558139534883723, 0.24242424242424243, 0.3076923076923077, 0.32558139534883723, 0.2727272727272727, 0.19047619047619047, 0.23404255319148937, 0.36363636363636365]
10167	[0.029411764705882353, 0.0, 0.0, 0.06666666666666667, 0.05405405405405406, 0.0851063829787234, 0.0784313725490196, 0.08333333333333333, 0.02857142857142857, 0.27906976744186046, 0.15151515151515152, 0.3333333333333333, 0.18604651162790697, 0.13636363636363635, 0.047619047619047616, 0.0851063829787234, 0.2727272727272727]
1017	[0.0, 0.0, 0.0, 0.0, 0.05405405405405406, 0.0425531914893617, 0.09803921568627451, 0.0, 0.0, 0.4883720930232558, 0.30303030303030304, 0.28205128205128205, 0.09302325581395349, 0.36363636363636365, 0.5238095238095238, 0.10638297872340426, 0.36363636363636365]
10174	[0.08823529411764706, 0.02702702702702703, 0.05263157894736842, 0.03333333333333333, 0.13513513513513514, 0.6170212765957447, 0.5490196078431373, 0.125, 0.14285714285714285, 0.06976744186046512, 0.21212121212121213, 0.46153846153846156, 0.13953488372093023, 0.13636363636363635, 0.09523809523809523, 0.23404255319148937, 0.25]
10183	[0.14705882352941177, 0.10810810810810811, 0.10526315789473684, 0.26666666666666666, 0.1891891891891892, 0.2978723404255319, 0.3333333333333333, 0.375, 0.2571428571428571, 0.023255813953488372, 0.09090909090909091, 0.10256410256410256, 0.046511627906976744, 0.045454545454545456, 0.047619047619047616, 0.02127659574468085, 0.13636363636363635]
10199	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.2978723404255319, 0.39215686274509803, 0.08333333333333333, 0.0, 0.046511627906976744, 0.06060606060606061, 0.28205128205128205, 0.046511627906976744, 0.045454545454545456, 0.047619047619047616, 0.0425531914893617, 0.022727272727272728]
102	[0.0, 0.0, 0.10526315789473684, 0.03333333333333333, 0.05405405405405406, 0.0851063829787234, 0.0784313725490196, 0.0, 0.0, 0.20930232558139536, 0.24242424242424243, 0.358974358974359, 0.23255813953488372, 0.3181818181818182, 0.2857142857142857, 0.1276595744680851, 0.29545454545454547]
10220	[0.058823529411764705, 0.02702702702702703, 0.0, 0.06666666666666667, 0.05405405405405406, 0.3829787234042553, 0.37254901960784315, 0.041666666666666664, 0.05714285714285714, 0.13953488372093023, 0.2727272727272727, 0.38461538461538464, 0.2558139534883721, 0.13636363636363635, 0.09523809523809523, 0.1702127659574468, 0.1590909090909091]
10222	[1.0, 1.0, 0.8947368421052632, 1.0, 0.918918918918919, 0.9787234042553191, 0.9803921568627451, 0.9166666666666666, 0.9714285714285714, 0.9302325581395349, 0.9090909090909091, 0.9743589743589743, 0.9302325581395349, 0.9090909090909091, 0.9523809523809523, 0.8723404255319149, 0.9772727272727273]
10232	[0.14705882352941177, 0.10810810810810811, 0.10526315789473684, 0.1, 0.1891891891891892, 0.425531914893617, 0.45098039215686275, 0.08333333333333333, 0.34285714285714286, 0.023255813953488372, 0.0, 0.1282051282051282, 0.06976744186046512, 0.045454545454545456, 0.0, 0.0425531914893617, 0.045454545454545456]
10240	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.23404255319148937, 0.23529411764705882, 0.041666666666666664, 0.02857142857142857, 0.18604651162790697, 0.18181818181818182, 0.3333333333333333, 0.16279069767441862, 0.22727272727272727, 0.047619047619047616, 0.0851063829787234, 0.13636363636363635]
10241	[0.17647058823529413, 0.16216216216216217, 0.15789473684210525, 0.06666666666666667, 0.16216216216216217, 0.2553191489361702, 0.2549019607843137, 0.041666666666666664, 0.17142857142857143, 0.6744186046511628, 0.6666666666666666, 0.717948717948718, 0.813953488372093, 0.5909090909090909, 0.8571428571428571, 0.5531914893617021, 0.7272727272727273]
10260	[0.0, 0.0, 0.0, 0.06666666666666667, 0.08108108108108109, 0.3617021276595745, 0.29411764705882354, 0.041666666666666664, 0.11428571428571428, 0.4186046511627907, 0.2727272727272727, 0.5641025641025641, 0.4418604651162791, 0.3181818181818182, 0.38095238095238093, 0.44680851063829785, 0.4318181818181818]
10285	[0.11764705882352941, 0.10810810810810811, 0.10526315789473684, 0.03333333333333333, 0.02702702702702703, 0.3617021276595745, 0.3333333333333333, 0.041666666666666664, 0.17142857142857143, 0.0, 0.030303030303030304, 0.07692307692307693, 0.0, 0.045454545454545456, 0.0, 0.0425531914893617, 0.045454545454545456]
10288	[0.058823529411764705, 0.02702702702702703, 0.15789473684210525, 0.0, 0.0, 0.0, 0.0392156862745098, 0.0, 0.02857142857142857, 0.7441860465116279, 0.9393939393939394, 0.717948717948718, 0.5813953488372093, 0.4090909090909091, 0.6190476190476191, 0.7872340425531915, 0.9318181818181818]
