Pohang15	Geoje15	Namhae15	YellowSea16	Jukbyeon07	JinhaeBay07	JinhaeBay08	Boryeong07	Geoje14	Kodiak03	Adak06	WashCoast05	HecStrait04	SalishSea12_13	JuandeFuca12	PWSound12	UnimakPass03
10015	[0.0, 0.02702702702702703, 0.05263157894736842, 0.0, 0.0, 0.4339622641509434, 0.4107142857142857, 0.041666666666666664, 0.08333333333333333, 0.3958333333333333, 0.5625, 0.625, 0.3958333333333333, 0.4230769230769231, 0.4782608695652174, 0.3333333333333333, 0.4583333333333333]
10074	[0.17647058823529413, 0.16216216216216217, 0.15789473684210525, 0.0, 0.05405405405405406, 0.660377358490566, 0.5178571428571429, 0.08333333333333333, 0.16666666666666666, 0.4791666666666667, 0.6875, 0.6458333333333334, 0.25, 0.3076923076923077, 0.43478260869565216, 0.4791666666666667, 0.5625]
10086	[0.0, 0.0, 0.0, 0.0, 0.08108108108108109, 0.39622641509433965, 0.2857142857142857, 0.041666666666666664, 0.05555555555555555, 0.3541666666666667, 0.625, 0.5833333333333334, 0.3333333333333333, 0.3076923076923077, 0.4782608695652174, 0.2916666666666667, 0.5208333333333334]
10103	[0.0, 0.02702702702702703, 0.0, 0.0, 0.05405405405405406, 0.4716981132075472, 0.5, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.2708333333333333, 0.2708333333333333, 0.0625, 0.15384615384615385, 0.13043478260869565, 0.125, 0.14583333333333334]
10105	[0.0, 0.0, 0.0, 0.0, 0.0, 0.3018867924528302, 0.2857142857142857, 0.041666666666666664, 0.1111111111111111, 0.3333333333333333, 0.5, 0.4791666666666667, 0.3958333333333333, 0.3076923076923077, 0.34782608695652173, 0.22916666666666666, 0.3125]
10134	[0.0, 0.02702702702702703, 0.0, 0.1, 0.1891891891891892, 0.37735849056603776, 0.32142857142857145, 0.041666666666666664, 0.08333333333333333, 0.4166666666666667, 0.5208333333333334, 0.5208333333333334, 0.22916666666666666, 0.38461538461538464, 0.2608695652173913, 0.2916666666666667, 0.375]
10139	[0.0, 0.02702702702702703, 0.05263157894736842, 0.0, 0.08108108108108109, 0.16981132075471697, 0.17857142857142858, 0.0, 0.05555555555555555, 0.7083333333333334, 0.6458333333333334, 0.6666666666666666, 0.625, 0.6538461538461539, 0.6956521739130435, 0.75, 0.625]
1017	[0.0, 0.0, 0.0, 0.0, 0.05405405405405406, 0.07547169811320754, 0.14285714285714285, 0.0, 0.027777777777777776, 0.5208333333333334, 0.5, 0.4166666666666667, 0.16666666666666666, 0.4230769230769231, 0.6086956521739131, 0.125, 0.4166666666666667]
10174	[0.08823529411764706, 0.02702702702702703, 0.05263157894736842, 0.03333333333333333, 0.13513513513513514, 0.660377358490566, 0.5714285714285714, 0.125, 0.16666666666666666, 0.14583333333333334, 0.4375, 0.5625, 0.20833333333333334, 0.19230769230769232, 0.17391304347826086, 0.25, 0.3125]
10220	[0.058823529411764705, 0.02702702702702703, 0.0, 0.06666666666666667, 0.05405405405405406, 0.4528301886792453, 0.39285714285714285, 0.041666666666666664, 0.08333333333333333, 0.22916666666666666, 0.5, 0.4791666666666667, 0.3333333333333333, 0.15384615384615385, 0.17391304347826086, 0.1875, 0.22916666666666666]
10222	[1.0, 1.0, 0.8947368421052632, 1.0, 0.918918918918919, 0.9811320754716981, 0.9821428571428571, 0.9166666666666666, 0.9722222222222222, 0.9375, 0.9375, 0.9791666666666666, 0.9375, 0.9230769230769231, 0.9565217391304348, 0.875, 0.9791666666666666]
10241	[0.17647058823529413, 0.16216216216216217, 0.15789473684210525, 0.06666666666666667, 0.16216216216216217, 0.32075471698113206, 0.2857142857142857, 0.041666666666666664, 0.19444444444444445, 0.7083333333333334, 0.7708333333333334, 0.7708333333333334, 0.8333333333333334, 0.6538461538461539, 0.8695652173913043, 0.5625, 0.75]
10260	[0.0, 0.0, 0.0, 0.06666666666666667, 0.08108108108108109, 0.4339622641509434, 0.35714285714285715, 0.041666666666666664, 0.1388888888888889, 0.4791666666666667, 0.5, 0.6458333333333334, 0.4791666666666667, 0.38461538461538464, 0.4782608695652174, 0.4583333333333333, 0.4791666666666667]
10288	[0.058823529411764705, 0.02702702702702703, 0.15789473684210525, 0.0, 0.0, 0.07547169811320754, 0.10714285714285714, 0.0, 0.05555555555555555, 0.7708333333333334, 0.9583333333333334, 0.7708333333333334, 0.625, 0.46153846153846156, 0.6956521739130435, 0.7916666666666666, 0.9375]
10289	[0.0, 0.02702702702702703, 0.0, 0.0, 0.0, 0.09433962264150944, 0.08928571428571429, 0.0, 0.05555555555555555, 0.8541666666666666, 0.8958333333333334, 0.9166666666666666, 0.7916666666666666, 0.8076923076923077, 0.8260869565217391, 0.7708333333333334, 0.8333333333333334]
10291	[0.0, 0.0, 0.0, 0.0, 0.10810810810810811, 0.16981132075471697, 0.17857142857142858, 0.0, 0.08333333333333333, 0.5625, 0.5208333333333334, 0.5625, 0.5208333333333334, 0.38461538461538464, 0.5217391304347826, 0.3541666666666667, 0.4791666666666667]
10292	[0.38235294117647056, 0.43243243243243246, 0.42105263157894735, 0.2, 0.21621621621621623, 0.6792452830188679, 0.6607142857142857, 0.041666666666666664, 0.2777777777777778, 0.5, 0.625, 0.5833333333333334, 0.5, 0.34615384615384615, 0.7391304347826086, 0.3958333333333333, 0.5625]
10304	[0.029411764705882353, 0.02702702702702703, 0.0, 0.0, 0.02702702702702703, 0.39622641509433965, 0.30357142857142855, 0.041666666666666664, 0.1111111111111111, 0.25, 0.5, 0.3958333333333333, 0.1875, 0.34615384615384615, 0.2608695652173913, 0.125, 0.3125]
10307	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.4716981132075472, 0.4107142857142857, 0.041666666666666664, 0.027777777777777776, 0.3333333333333333, 0.5416666666666666, 0.4166666666666667, 0.20833333333333334, 0.34615384615384615, 0.391304347826087, 0.25, 0.3125]
10311	[0.11764705882352941, 0.05405405405405406, 0.15789473684210525, 0.03333333333333333, 0.13513513513513514, 0.20754716981132076, 0.10714285714285714, 0.041666666666666664, 0.1388888888888889, 0.5, 0.6666666666666666, 0.6666666666666666, 0.5416666666666666, 0.4230769230769231, 0.5652173913043478, 0.4583333333333333, 0.5416666666666666]
