Pohang15	Geoje15	Namhae15	YellowSea16	Jukbyeon07	JinhaeBay07	JinhaeBay08	Boryeong07	Geoje14	Kodiak03	Adak06	WashCoast05	HecStrait04	SalishSea12_13	JuandeFuca12	PWSound12	UnimakPass03
10	[0.0, 0.0, 0.0, 0.03333333333333333, 0.02702702702702703, 0.02127659574468085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0]
1000	[0.0, 0.0, 0.0, 0.06666666666666667, 0.05405405405405406, 0.0425531914893617, 0.058823529411764705, 0.0, 0.08571428571428572, 0.11627906976744186, 0.09090909090909091, 0.15384615384615385, 0.09302325581395349, 0.045454545454545456, 0.047619047619047616, 0.10638297872340426, 0.022727272727272728]
10001	[0.11764705882352941, 0.24324324324324326, 0.21052631578947367, 0.03333333333333333, 0.0, 0.02127659574468085, 0.0196078431372549, 0.0, 0.02857142857142857, 0.06976744186046512, 0.09090909090909091, 0.23076923076923078, 0.13953488372093023, 0.09090909090909091, 0.2857142857142857, 0.06382978723404255, 0.09090909090909091]
10004	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10012	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.10638297872340426, 0.058823529411764705, 0.041666666666666664, 0.08571428571428572, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10017	[0.0, 0.0, 0.0, 0.03333333333333333, 0.05405405405405406, 0.0425531914893617, 0.0196078431372549, 0.0, 0.02857142857142857, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1002	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.0425531914893617, 0.058823529411764705, 0.0, 0.02857142857142857, 0.0, 0.0, 0.0, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0]
10024	[0.029411764705882353, 0.02702702702702703, 0.0, 0.1, 0.2702702702702703, 0.2553191489361702, 0.3333333333333333, 0.08333333333333333, 0.2, 0.06976744186046512, 0.06060606060606061, 0.07692307692307693, 0.046511627906976744, 0.0, 0.0, 0.02127659574468085, 0.022727272727272728]
10028	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.0, 0.02857142857142857, 0.023255813953488372, 0.0, 0.0, 0.046511627906976744, 0.0, 0.0, 0.0, 0.022727272727272728]
10031	[0.0, 0.0, 0.0, 0.0, 0.0, 0.06382978723404255, 0.0196078431372549, 0.0, 0.02857142857142857, 0.023255813953488372, 0.0, 0.02564102564102564, 0.046511627906976744, 0.0, 0.0, 0.0, 0.045454545454545456]
10038	[0.0, 0.0, 0.0, 0.4666666666666667, 0.1891891891891892, 0.0425531914893617, 0.13725490196078433, 0.041666666666666664, 0.17142857142857143, 0.16279069767441862, 0.12121212121212122, 0.02564102564102564, 0.046511627906976744, 0.045454545454545456, 0.047619047619047616, 0.0, 0.045454545454545456]
10040	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0784313725490196, 0.0, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.0, 0.0, 0.0]
10044	[0.0, 0.0, 0.0, 0.03333333333333333, 0.02702702702702703, 0.0425531914893617, 0.0392156862745098, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10054	[0.0, 0.0, 0.0, 0.03333333333333333, 0.08108108108108109, 0.1702127659574468, 0.09803921568627451, 0.0, 0.05714285714285714, 0.23255813953488372, 0.21212121212121213, 0.3333333333333333, 0.27906976744186046, 0.2727272727272727, 0.2857142857142857, 0.14893617021276595, 0.22727272727272727]
10055	[0.0, 0.02702702702702703, 0.0, 0.0, 0.02702702702702703, 0.0425531914893617, 0.0196078431372549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10061	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.02127659574468085, 0.0784313725490196, 0.0, 0.05714285714285714, 0.046511627906976744, 0.06060606060606061, 0.05128205128205128, 0.06976744186046512, 0.13636363636363635, 0.19047619047619047, 0.02127659574468085, 0.09090909090909091]
10063	[0.0, 0.0, 0.0, 0.0, 0.05405405405405406, 0.0851063829787234, 0.0784313725490196, 0.0, 0.05714285714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10068	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10079	[0.0, 0.0, 0.0, 0.03333333333333333, 0.05405405405405406, 0.0851063829787234, 0.0392156862745098, 0.08333333333333333, 0.02857142857142857, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10092	[0.14705882352941177, 0.10810810810810811, 0.05263157894736842, 0.3, 0.21621621621621623, 0.23404255319148937, 0.3333333333333333, 0.25, 0.14285714285714285, 0.11627906976744186, 0.06060606060606061, 0.02564102564102564, 0.0, 0.18181818181818182, 0.0, 0.0425531914893617, 0.045454545454545456]
101	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.02127659574468085, 0.0, 0.041666666666666664, 0.02857142857142857, 0.023255813953488372, 0.0, 0.02564102564102564, 0.0, 0.0, 0.0, 0.0, 0.022727272727272728]
10103	[0.0, 0.02702702702702703, 0.0, 0.0, 0.05405405405405406, 0.425531914893617, 0.47058823529411764, 0.08333333333333333, 0.05714285714285714, 0.09302325581395349, 0.12121212121212122, 0.10256410256410256, 0.0, 0.09090909090909091, 0.0, 0.10638297872340426, 0.06818181818181818]
10105	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2127659574468085, 0.21568627450980393, 0.041666666666666664, 0.08571428571428572, 0.2558139534883721, 0.30303030303030304, 0.358974358974359, 0.32558139534883723, 0.2727272727272727, 0.23809523809523808, 0.2127659574468085, 0.25]
10114	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10117	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.0, 0.0, 0.0, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02127659574468085, 0.0]
10122	[0.0, 0.0, 0.0, 0.03333333333333333, 0.08108108108108109, 0.1702127659574468, 0.1568627450980392, 0.0, 0.05714285714285714, 0.023255813953488372, 0.0, 0.0, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0]
10129	[0.0, 0.0, 0.0, 0.06666666666666667, 0.02702702702702703, 0.14893617021276595, 0.0392156862745098, 0.0, 0.02857142857142857, 0.13953488372093023, 0.12121212121212122, 0.1282051282051282, 0.13953488372093023, 0.045454545454545456, 0.047619047619047616, 0.06382978723404255, 0.09090909090909091]
