Pohang15	Geoje15	Namhae15	YellowSea16	Jukbyeon07	JinhaeBay07	JinhaeBay08	Boryeong07	Geoje14	Kodiak03	Adak06	WashCoast05	HecStrait04	SalishSea12_13	JuandeFuca12	PWSound12	UnimakPass03
10	[0.0, 0.0, 0.0, 0.03333333333333333, 0.02702702702702703, 0.09433962264150944, 0.03571428571428571, 0.0, 0.027777777777777776, 0.020833333333333332, 0.0, 0.0, 0.020833333333333332, 0.0, 0.0, 0.0, 0.041666666666666664]
10004	[0.0, 0.0, 0.0, 0.0, 0.0, 0.03773584905660377, 0.017857142857142856, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10017	[0.0, 0.0, 0.0, 0.03333333333333333, 0.05405405405405406, 0.09433962264150944, 0.07142857142857142, 0.0, 0.05555555555555555, 0.0625, 0.041666666666666664, 0.041666666666666664, 0.020833333333333332, 0.0, 0.043478260869565216, 0.020833333333333332, 0.041666666666666664]
1002	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.1320754716981132, 0.08928571428571429, 0.0, 0.05555555555555555, 0.041666666666666664, 0.0625, 0.041666666666666664, 0.08333333333333333, 0.0, 0.043478260869565216, 0.0, 0.041666666666666664]
10028	[0.0, 0.0, 0.0, 0.0, 0.0, 0.07547169811320754, 0.125, 0.0, 0.05555555555555555, 0.0625, 0.041666666666666664, 0.041666666666666664, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0625]
10031	[0.0, 0.0, 0.0, 0.0, 0.0, 0.1320754716981132, 0.07142857142857142, 0.0, 0.05555555555555555, 0.08333333333333333, 0.020833333333333332, 0.10416666666666667, 0.08333333333333333, 0.07692307692307693, 0.0, 0.0, 0.10416666666666667]
10040	[0.0, 0.0, 0.0, 0.0, 0.0, 0.05660377358490566, 0.10714285714285714, 0.0, 0.05555555555555555, 0.041666666666666664, 0.041666666666666664, 0.020833333333333332, 0.020833333333333332, 0.038461538461538464, 0.043478260869565216, 0.020833333333333332, 0.020833333333333332]
10044	[0.0, 0.0, 0.0, 0.03333333333333333, 0.02702702702702703, 0.11320754716981132, 0.08928571428571429, 0.041666666666666664, 0.027777777777777776, 0.041666666666666664, 0.0625, 0.041666666666666664, 0.020833333333333332, 0.038461538461538464, 0.043478260869565216, 0.0, 0.0]
10055	[0.0, 0.02702702702702703, 0.0, 0.0, 0.02702702702702703, 0.09433962264150944, 0.05357142857142857, 0.0, 0.027777777777777776, 0.0, 0.041666666666666664, 0.0, 0.0, 0.038461538461538464, 0.043478260869565216, 0.020833333333333332, 0.041666666666666664]
10063	[0.0, 0.0, 0.0, 0.0, 0.05405405405405406, 0.11320754716981132, 0.14285714285714285, 0.0, 0.08333333333333333, 0.020833333333333332, 0.041666666666666664, 0.020833333333333332, 0.041666666666666664, 0.0, 0.0, 0.020833333333333332, 0.041666666666666664]
