chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	891695	0.014646557587156	0.0218330015287129	-0.003421069411735	0.12959453587437	0.41814754916058
LG01	1070336.51677852	0.0326307915601681	0.0232578512718337	-0.00295241456798868	0.116702461151814	0.617424609124265
LG01	1248978.03355705	0.0622426792803352	0.0245197022114764	-0.00190401663309427	0.110211060933933	0.9011909266711
LG01	1427619.55033557	0.080387366270519	0.0243460629328282	-0.000376620050249261	0.110958879461445	0.971370408772826
LG01	1606261.06711409	0.0615068386245392	0.02455933010899	-0.000292638610992591	0.110784685175893	0.899834580315366
LG01	1784902.58389262	0.0399086205350365	0.0248891732774187	-0.00130333193515374	0.106786272972232	0.700744128173289
LG01	1963544.10067114	0.0352036275592175	0.0246391435382555	-0.000969531767460565	0.109277385112009	0.643089108699096
LG01	2142185.61744966	0.0351298074673173	0.0255535022492483	0.000399065610280363	0.103819971957651	0.639532792130004
LG01	2320827.13422819	0.0326481860942965	0.0268677374489571	0.00136678642877659	0.0936888866183829	0.594930588154497
LG01	2499468.65100671	0.0273861024237257	0.0255863751557547	0.000573296924443083	0.101956980837455	0.527224140956779
LG01	2678110.16778523	0.0221002366654703	0.026218262518785	0.00100347976544629	0.0978147761525367	0.435197988617694
LG01	2856751.68456376	0.0187894374344441	0.0272282780057628	0.00258859831415969	0.0913974929869658	0.356528191821429
LG01	3035393.20134228	0.0182340432566439	0.0274119924451427	0.00348244809238716	0.0895041146760551	0.339730321987285
LG01	3214034.71812081	0.0190856239789494	0.0276234085342829	0.00376104258042817	0.0868786723785189	0.345758309261344
LG01	3392676.23489933	0.0211488550624173	0.0281707945957187	0.00462878849798713	0.0817934714525587	0.362891889383244
LG01	3571317.75167785	0.0234198815301738	0.0284069458926027	0.00504506897011763	0.0801960482811267	0.398648533668659
LG01	3749959.26845638	0.022288758932221	0.0284556331014324	0.00544772529534139	0.0798230395319124	0.374658800396058
LG01	3928600.7852349	0.0185815130957607	0.0288154557476966	0.0071607187732132	0.077123009933319	0.284987426036424
LG01	4107242.30201342	0.0190153153367725	0.0296821335283596	0.00897920748225839	0.0693181689315509	0.246927130270389
LG01	4285883.81879195	0.024940630778396	0.0298654376236755	0.00929390916900711	0.0680411495100976	0.373146236535167
LG01	4464525.33557047	0.0317121340415973	0.0299408958100937	0.00890406589021273	0.0670280390134434	0.546910812357681
LG01	4643166.85234899	0.0369404866288415	0.0298334055524702	0.00846591605641329	0.0685487629052216	0.675653996177982
LG01	4821808.36912752	0.0379390833715054	0.02905725083457	0.00748126455164612	0.0737786284219179	0.698533538913686
LG01	5000449.88590604	0.0291435925016773	0.0284016045229109	0.0060108989201104	0.0793308796338453	0.515582380308805
LG01	5179091.40268456	0.0112834399548658	0.0248982123907614	0.00182242080483514	0.105083039438082	0.306097907505779
