chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
Ots01	9	0.00207420142446325	4.59893815426495e-05	-0.00510935069547924	0.00812229156020955	0.724330028376969
Ots01	10.7376767676768	0.00158452252874317	2.17260139308191e-06	-0.00538020432658465	0.00861736714075597	0.66987584085116
Ots01	12.4753535353535	0.000964391565925129	0.000106541482285383	-0.00504669728622147	0.00770313257429621	0.603397246765403
Ots01	14.2130303030303	0.000511751617702254	0.000132293663544946	-0.00492248244777814	0.00739277743601742	0.547768401821962
Ots01	15.9507070707071	0.000312078410762212	0.000119206624268062	-0.00513986262052831	0.00770423800687322	0.523281183315867
Ots01	17.6883838383838	0.000161620889961927	9.45841721500349e-05	-0.00542132911819248	0.00813978014456908	0.507667444555247
Ots01	19.4260606060606	0.000261249222597781	3.32099901982367e-05	-0.0056732350738215	0.00869552279671115	0.524576315717174
Ots01	21.1637373737374	0.00152567422626939	-8.658425615949e-06	-0.00585441188762805	0.00920387190545321	0.653726178915642
Ots01	22.9014141414141	0.00500280582693464	-0.000244811141243181	-0.00599336212190458	0.010798149773545	0.88777542439108
Ots01	24.6390909090909	0.00822524520212749	-0.000530733367567987	-0.00679141390696661	0.0132204000675232	0.954916405004688
Ots01	26.3767676767677	0.0068111459407119	-0.00046623992020602	-0.00777251368964268	0.0136114857697289	0.904416964340279
Ots01	28.1144444444444	0.00472329139621518	-0.000478949351614817	-0.00781273607336287	0.0136844707420111	0.823599710462105
Ots01	29.8521212121212	0.00263104516515796	-0.000348082856495079	-0.00731228019449416	0.0125676976618767	0.718791947836093
Ots01	31.589797979798	-0.000186199305153996	-0.000154597367718527	-0.00673622512439061	0.0108718549066409	0.497229579166789
Ots01	33.3274747474748	-0.00348262725834759	-0.000168902539264416	-0.00654847558826256	0.0107621130406915	0.229052692242594
Ots01	35.0651515151515	-0.00585155042578912	-0.00021589855487616	-0.00671754729967424	0.0111559869692368	0.111552264727142
Ots01	36.8028282828283	-0.00714150182103305	-0.000185645577699996	-0.00663439857343355	0.0109671649286212	0.0629283831381822
Ots01	38.540505050505	-0.00779126824888283	-0.000142038239007581	-0.00639512920521859	0.0103852711852991	0.0386234116546511
Ots01	40.2781818181818	-0.00742464618761754	-0.000110758481596772	-0.00616557877181064	0.0100228040084965	0.0400245279099489
Ots01	42.0158585858586	-0.00591545924384756	-9.23568155707405e-05	-0.00607748604891054	0.00983263497426435	0.0775646151181958
Ots01	43.7535353535354	-0.00358288431391076	-4.01286686274588e-05	-0.00616897626008816	0.00954780034952944	0.190962644422435
Ots01	45.4912121212121	-0.00122754135987298	-7.80626450221608e-05	-0.0063896478113546	0.0101234458037108	0.393664448530835
Ots01	47.2288888888889	0.000470538895366046	-0.000152820752055944	-0.00663951617638762	0.0107472610561523	0.555231001629501
Ots01	48.9665656565657	0.000977737027523841	-0.000189194921306294	-0.00680890691853575	0.0110339873870258	0.59980981443531
Ots01	50.7042424242424	-6.40464872672674e-05	-0.0004262675340704	-0.00705898725362287	0.0127418029238873	0.528178098866299
Ots01	52.4419191919192	-0.00116568661404198	-0.000704241091789935	-0.00736505776459079	0.0146789350212071	0.467868740133326
Ots01	54.179595959596	-0.00055341597629219	-0.000536004676000263	-0.00768534323259561	0.0140085615173574	0.498767589550764
Ots01	55.9172727272727	0.000265406883770879	-0.000517207098358141	-0.00785722487813008	0.0140692353726579	0.554750792241583
Ots01	57.6549494949495	0.000242836014734378	-0.000474683989810789	-0.00799385266636819	0.0139794040773616	0.549981824522204
Ots01	59.3926262626263	-9.91934145421539e-05	-0.000496522845213778	-0.00805461126093413	0.0141166817799512	0.52750228792604
Ots01	61.130303030303	-0.000626818139564268	-0.000552477233067839	-0.00799219848918429	0.0144782466624468	0.494917141618986
Ots01	62.8679797979798	-0.00191075456779388	-0.000595562982665947	-0.00765447738503034	0.0142647352388041	0.408816649894528
Ots01	64.6056565656566	-0.00414920424895534	-0.000558848900582878	-0.00732723965156034	0.0138918623699043	0.256511875661542
Ots01	66.3433333333333	-0.00566503417565795	-0.000445562884625695	-0.00756503295583042	0.0133456347094756	0.167993947553977
Ots01	68.0810101010101	-0.00563636592180711	-0.000409917048595996	-0.00770825152177006	0.013261769873654	0.168632850682296
Ots01	69.8186868686869	-0.00497716385021898	-0.000388196808540078	-0.00760694390142985	0.0130081148478661	0.195368495856361
Ots01	71.5563636363636	-0.00391574401304304	-0.000272421297344652	-0.00728924735285192	0.0121428741164226	0.234413667833505
Ots01	73.2940404040404	-0.00261077657891739	-0.000269893170492983	-0.00729350490954944	0.0121010124012165	0.32044735113521
Ots01	75.0317171717172	-0.0013543661615913	-0.000610205023899389	-0.0079317333806357	0.014619801712649	0.44949673334049
Ots01	76.7693939393939	-0.000426409643195216	-0.00100820587068778	-0.00886477308390185	0.0177163757963718	0.533278604298792
Ots01	78.5070707070707	0.000107108576020351	-0.0012783061871739	-0.00950328937473171	0.0200718878807037	0.570695291311633
Ots01	80.2447474747475	0.00105797715093185	-0.00137046656468915	-0.00948633660589497	0.020631495016299	0.620451076250257
Ots01	81.9824242424242	0.00499955844055229	-0.000562416409119672	-0.00802364440475437	0.0145253736395404	0.829193470265933
Ots01	83.720101010101	0.0102120375322278	-0.00072780990023938	-0.00859596463486639	0.0159952493042116	0.955764098492177
Ots01	85.4577777777778	0.0107366176450453	-0.000844140832854013	-0.00912241877879375	0.0172250115487329	0.953268577437964
Ots01	87.1954545454546	0.010180034763103	-0.000790793041895871	-0.00886705426022249	0.0166528932529733	0.950032022820603
Ots01	88.9331313131313	0.00903408508904763	-0.000670127936620268	-0.00848712609172507	0.0155418343947659	0.939375431653247
Ots01	90.6708080808081	0.00708999203181309	-0.000489747288433484	-0.0081402357615765	0.0139898685413672	0.906122847248242
Ots01	92.4084848484848	0.00474456199596002	-0.000497126441421892	-0.00811209501542524	0.0142603792689597	0.81693492116341
Ots01	94.1461616161616	0.00369373632281763	-0.000963827778109982	-0.00858542946484347	0.0173042431574106	0.754960346144216
Ots01	95.8838383838384	0.00571449684559023	-0.00140645359292784	-0.00917694827116517	0.0201841890248389	0.821320198233449
Ots01	97.6215151515152	0.0127410905678682	-0.00133036255356633	-0.00918579298861334	0.0200135014616814	0.966457162769531
Ots01	99.3591919191919	0.022005738416703	-0.00128384670164102	-0.0092148813678021	0.0198464866480114	0.998915827812276
Ots01	101.096868686869	0.0213214895347496	-0.00163664145620124	-0.00951512317759079	0.0220570856904995	0.997120873487993
Ots01	102.834545454545	0.0121737663377823	-0.00122760700551556	-0.00861725966727751	0.0186550890169627	0.968992396707012
Ots01	104.572222222222	0.00399802647261247	-0.000588140157609307	-0.00718486276410485	0.0137065441658078	0.801328200244666
Ots01	106.309898989899	-0.000673331783189557	-9.81562105409712e-05	-0.00618481442806507	0.0100077423536995	0.444981314579869
Ots01	108.047575757576	-0.00278082083913663	1.78511078152193e-05	-0.00596243445768373	0.0091591475729269	0.235916655014733
Ots01	109.785252525253	-0.00396490247005497	6.55367454982909e-06	-0.00592391474801777	0.00909572221681647	0.152237237749048
Ots01	111.522929292929	-0.00491686658930718	4.61967495078612e-05	-0.005603089353672	0.00861997321499509	0.0874112235201333
Ots01	113.260606060606	-0.00540139907059437	0.00011469735624304	-0.0049741035433328	0.00754337052366438	0.0433207760058379
Ots01	114.998282828283	-0.00511682537026279	0.000145060830370881	-0.0046869642058569	0.00713253413254091	0.0411554373687501
Ots01	116.73595959596	-0.00428745033726598	0.000105946774218964	-0.00506665722305224	0.00768058848083177	0.0897524133168047
Ots01	118.473636363636	-0.0035404958135211	0.000109239934617174	-0.00527053858402689	0.00794326582575681	0.141340048236501
Ots01	120.211313131313	-0.00292979781514339	0.000105178491826237	-0.0052059271057054	0.00782890423672501	0.182470227747703
Ots01	121.94898989899	-0.00266973304593855	0.000115964151791429	-0.00499483173800794	0.00755758544641537	0.193513313774956
Ots01	123.686666666667	-0.00302994113842949	7.10008180309803e-05	-0.00511976731601083	0.00803584147616539	0.17938586887061
Ots01	125.424343434343	-0.00399983812092856	-7.01809122985043e-06	-0.00561467451561154	0.00891610072742463	0.142924805063409
Ots01	127.16202020202	-0.00495927590412955	-2.6911572586259e-05	-0.0059753679811832	0.00931469874904831	0.105357658792065
Ots01	128.899696969697	-0.0053814864656547	-3.27570349277565e-05	-0.00611941540476736	0.00956304260217625	0.092853751261815
Ots01	130.637373737374	-0.00512750280257407	-0.000114424034324085	-0.00614143617069727	0.0100117599766432	0.11458133767354
Ots01	132.375050505051	-0.0043987617673982	-8.54562076070741e-05	-0.00584037336501737	0.00954079960626708	0.138088835140907
Ots01	134.112727272727	-0.00383742147561276	1.13037192085537e-06	-0.00562771500018334	0.00885311837822936	0.151700599099173
Ots01	135.850404040404	-0.00366810935367824	-1.58181991518585e-05	-0.00579762684917238	0.00911233545771126	0.171193309807537
Ots01	137.588080808081	-0.00337285259283307	8.4188434676263e-06	-0.00583609029278571	0.0090672785657932	0.189323222181181
