chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	891695	0.00302921588208382	0.0133071079462245	-0.00735805499557987	0.190069153296254	0.425974135567308
LG01	1070336.51677852	0.00264521600560615	0.0135568982652847	-0.00715336253162688	0.192717631677005	0.421738174663589
LG01	1248978.03355705	0.00177627598126244	0.0161640757576815	-0.00649467880142915	0.171958143951919	0.380977174225495
LG01	1427619.55033557	0.00471515111268955	0.021338815311553	-0.00393718119173603	0.133299935907292	0.324155554769444
LG01	1606261.06711409	0.0118614732355163	0.0208884962957279	-0.00383114427846422	0.140730565826477	0.405470177262832
LG01	1784902.58389262	0.0204915406318061	0.0228426173133358	-0.00410063077688343	0.123124739972601	0.471842289073154
LG01	1963544.10067114	0.0275134931673313	0.0237462020165243	-0.00291909162491898	0.118851890059274	0.547818308580967
LG01	2142185.61744966	0.0314895059531769	0.0248815524404315	-0.00133309989610135	0.112749309497197	0.589822414486823
LG01	2320827.13422819	0.0321946822916557	0.0253036530027755	-0.00156747959820969	0.105400261009088	0.597982645637105
LG01	2499468.65100671	0.0314474082236957	0.0222206488920023	-0.00332720402968453	0.130279039040261	0.606379337526081
LG01	2678110.16778523	0.0303390047790167	0.0214132730256261	-0.00334270594461994	0.134090352960707	0.599785811784842
LG01	2856751.68456376	0.0297523050630289	0.0247817229074246	-0.0024148244178862	0.109944785261118	0.56764559517924
LG01	3035393.20134228	0.0290609206532981	0.0221273507146264	-0.0032807553935822	0.128543333937984	0.580357033756929
LG01	3214034.71812081	0.028072150853629	0.0211880888408269	-0.00366522211154926	0.135165234768681	0.576682353922869
LG01	3392676.23489933	0.0267076748508151	0.0243747075159784	-0.00143293852014903	0.114770952822407	0.531080575427397
LG01	3571317.75167785	0.0247667180379097	0.0262062457481496	0.000282836732595668	0.0977377066932072	0.477381323154251
LG01	3749959.26845638	0.0211032600338588	0.025872142954435	0.00115162785920515	0.0994775554353015	0.42611588002335
LG01	3928600.7852349	0.0178245772897223	0.027176539331762	0.00295519731282969	0.0905833590047352	0.339621992632705
LG01	4107242.30201342	0.0196052670342631	0.0286271905109555	0.00489137077872614	0.0794578813557262	0.320773549415127
LG01	4285883.81879195	0.0274792730854805	0.0283813911870097	0.00473254046579707	0.0811122619929779	0.481848316382302
LG01	4464525.33557047	0.0357483032818999	0.0282379867318576	0.00382856654066519	0.0821900906984279	0.643685193265593
LG01	4643166.85234899	0.0396809998835325	0.0278011401993296	0.00306335572164613	0.0855038956020498	0.710114726709085
LG01	4821808.36912752	0.034471466727741	0.026408121152831	0.0022095507950437	0.0966248281231209	0.63058900005383
LG01	5000449.88590604	0.0175462537168157	0.025303305733201	0.000339650151555721	0.104722212881304	0.387499066064323
LG01	5179091.40268456	0.00316333170356941	0.0224285141324125	-0.00271855631551857	0.126782728341463	0.285336298715729
LG01	5357732.91946309	0.0011774237408572	0.0215931068715576	-0.00326704123900307	0.134610452399386	0.282510422876722
