chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	891695	0.0138967862623129	0.0223739372929556	-0.00433491451122577	0.131342582631051	0.405479388114045
LG01	1070336.51677852	0.0315748475196873	0.0241524590432602	-0.00378606591671271	0.122227578480355	0.589966599307587
LG01	1248978.03355705	0.0606038147103181	0.0251946638126539	-0.00269862978085916	0.112229325102015	0.881283076024194
LG01	1427619.55033557	0.07784635002754	0.0246029524475391	-0.00123159111980002	0.114525180871951	0.960790549537998
LG01	1606261.06711409	0.0580632653704783	0.0250350481548991	-0.00105721140737415	0.112052493228426	0.869647545111144
LG01	1784902.58389262	0.0356931559101661	0.0254212797134929	-0.00208571635473747	0.108511420511207	0.637989058502454
LG01	1963544.10067114	0.030632873975024	0.0251738886457211	-0.00181420643390238	0.112190456483075	0.573780624037673
LG01	2142185.61744966	0.0307675415200701	0.0258929504880337	-0.000386665452914273	0.107591818830957	0.570175670525824
LG01	2320827.13422819	0.0286913185442633	0.0273575418337664	0.000749671121390705	0.0961738551460356	0.521487194148952
LG01	2499468.65100671	0.0228484756341815	0.0261831591400121	-6.20563173314886e-06	0.10444266182492	0.450660050210745
LG01	2678110.16778523	0.0158475029717642	0.0264387612390991	0.000317547570121789	0.100614304596891	0.340918960374422
LG01	2856751.68456376	0.0112605822047412	0.0276957193060757	0.00219727742733381	0.0942383101495023	0.242152294532873
LG01	3035393.20134228	0.0129474685935003	0.0277109113517722	0.00295528803824489	0.0902893953532381	0.25676375902356
LG01	3214034.71812081	0.018411578732067	0.0280888974828914	0.00330752707656069	0.0888955423094047	0.330407082020783
LG01	3392676.23489933	0.0242973111301351	0.0285947527426753	0.00417787354499875	0.0834622373733887	0.416973824610333
LG01	3571317.75167785	0.0285230359441538	0.0290200099371146	0.00465170612712718	0.0814601670595476	0.489988606755441
LG01	3749959.26845638	0.0269414139450897	0.0287457727900342	0.00504900507098642	0.0811864846324725	0.463519976319642
LG01	3928600.7852349	0.0209516500770722	0.0291174651656262	0.00683237528043006	0.0785479065428485	0.3288362422954
LG01	4107242.30201342	0.0196943434245689	0.0301357406674958	0.00894782453693028	0.0704135353019391	0.255509739007515
LG01	4285883.81879195	0.0264318635632936	0.0300738525374727	0.00879838129556793	0.069380196969236	0.407795322712487
LG01	4464525.33557047	0.035108559436994	0.0304329581969867	0.0087320297666388	0.068125021379721	0.619185119330934
LG01	4643166.85234899	0.0418992791526913	0.0301971195407685	0.00826942693211495	0.069908166061709	0.768257957014085
LG01	4821808.36912752	0.0432309237759154	0.029483798614122	0.00715576080296301	0.0755701971399583	0.782775570720393
LG01	5000449.88590604	0.0328239340984837	0.0288774057410531	0.0055398097747733	0.080965205594569	0.580184766422625
LG01	5179091.40268456	0.0124934910063215	0.0255854275725654	0.0011321559983092	0.106666029096869	0.316570933827316
LG01	5357732.91946309	0.0101384844577652	0.0238396744128317	-0.000697798890059463	0.120611378708329	0.332239168144815
LG01	5536374.43624161	0.0346917231169523	0.0273470506743607	0.00288009323895811	0.0942422994845056	0.620834854671897
LG01	5715015.95302013	0.0584226976488443	0.0288294261778178	0.00524394258401784	0.0814328895486943	0.934659498891974
LG01	5893657.46979866	0.063102745071299	0.0293296854962335	0.00580527193522891	0.0776156372057972	0.96539841809956
LG01	6072298.98657718	0.0633706626611146	0.0296756596544299	0.00655487661495551	0.0739313449287884	0.973107046841053
LG01	6250940.5033557	0.0678338630026724	0.0297391596388461	0.0069488690063943	0.0741002065693583	0.986060502619753
LG01	6429582.02013423	0.0736343186978405	0.0293745400741525	0.00667471429391048	0.0770502307769117	0.992797476455519
LG01	6608223.53691275	0.0626760059627268	0.0285874783302181	0.00479575163137045	0.0830164844489131	0.953466109695959
LG01	6786865.05369127	0.0357400576426089	0.0267540278467115	0.00143686674958195	0.0991993052892316	0.640009895423045
LG01	6965506.5704698	0.0171534776383288	0.026235642952987	0.000222121079531273	0.10209336118029	0.365023903815421
LG01	7144148.08724832	0.0133428123544921	0.027076987955866	0.00163515137670028	0.0961969923307194	0.287295958718444
LG01	7322789.60402685	0.0235650600015171	0.0271879542534497	0.00250938147504604	0.0960193706994831	0.440285629330185
LG01	7501431.12080537	0.0382215024431082	0.0283267867268817	0.00359060438608818	0.0871922481619234	0.676635835726149
LG01	7680072.63758389	0.0520490700958471	0.0291190429193855	0.00515630803026629	0.0804265174950698	0.881411609758406
LG01	7858714.15436242	0.0619279039177109	0.0293735581137457	0.00619669762312715	0.0763875865579109	0.963404938607098
LG01	8037355.67114094	0.0637439392780916	0.0294033701139842	0.00645979593278084	0.0764073690444762	0.9712222183413
LG01	8215997.18791946	0.0524125997087765	0.0295037493815235	0.00619259284394174	0.0764292276600057	0.896008728804481
LG01	8394638.70469799	0.0336000493124825	0.0288302120333566	0.00535370338003624	0.0811503083360121	0.596512977152876
LG01	8573280.22147651	0.0253697812695648	0.0283161433892595	0.00449813717234943	0.0841097315662299	0.443075711221608
LG01	8751921.73825503	0.0401780538383623	0.0287089726532386	0.00396551659767532	0.0844160106182334	0.708949800743794
LG01	8930563.25503356	0.05934455705917	0.0276492478624313	0.00296615574335633	0.0910389886554113	0.918043393831585
LG01	9109204.77181208	0.0595318659718583	0.0280233763504513	0.00392273493929877	0.0870564772535496	0.929878308793213
LG01	9287846.2885906	0.0422494451065706	0.0290897249308411	0.00490189371224878	0.0802938486813847	0.749099615955509
LG01	9466487.80536913	0.0304689240421388	0.028313836507757	0.00343397800745841	0.0855988208974302	0.540259581268905
LG01	9645129.32214765	0.0344483945010313	0.0282414047847084	0.00224310522375791	0.087553863702763	0.610502531310597
LG01	9823770.83892617	0.0517384268184371	0.0274849246369338	0.00149633351456725	0.0925790281326376	0.847350024712528
LG01	10002412.3557047	0.076107701963374	0.026025595740707	0.000818641166565066	0.102957940055795	0.968741713785427
LG01	10181053.8724832	0.0852446843935381	0.0236610343181721	-0.00204767655737434	0.121362543450874	0.972374217690842
LG01	10359695.3892617	0.0718399960688953	0.017896419020089	-0.00495539999720719	0.158195661090477	0.887979461344942
LG01	10538336.9060403	0.0551386395260617	0.0197894165388333	-0.00481048071961174	0.144934372108194	0.809543562813384
LG01	10716978.4228188	0.0353268748774032	0.0245140514859282	-0.00168527126999096	0.11721399199229	0.636090665406818
LG01	10895619.9395973	0.022453762414375	0.025981267551849	0.00128067292917721	0.103365898640437	0.447002470836989
LG01	11074261.4563758	0.0190727253418231	0.0282441283876424	0.00292389789925643	0.0879462510125519	0.337736603849575
LG01	11252902.9731544	0.0221041417663209	0.0287352307587112	0.00431671610241297	0.0815063351235536	0.370302473927888
LG01	11431544.4899329	0.0348847197447364	0.0291549001794021	0.00507623138418964	0.0798527502774984	0.616530768126069
LG01	11610186.0067114	0.0688331089662496	0.029223946427331	0.00528624736906073	0.0786759303806548	0.981170427304686
LG01	11788827.5234899	0.117982174978949	0.0282914740655005	0.00423274155315843	0.0863805220616876	0.999989241714485
LG01	11967469.0402685	0.135604257314956	0.0278608781659435	0.00300140026039467	0.0900542923280029	0.999999193906876
LG01	12146110.557047	0.0864705109039787	0.0270957098619187	0.00221247107819783	0.0948128189643164	0.993439274371311
LG01	12324752.0738255	0.0272832149425348	0.0269747954378839	0.00174135045877095	0.0992690945097976	0.504925640683843
LG01	12503393.590604	0.00383152767820547	0.0275572807626232	0.0020418860517951	0.0917934961519041	0.152084569142001
LG01	12682035.1073825	-0.000433018850772953	0.0276817003949041	0.00322549572746057	0.089478734790342	0.102434454697392
LG01	12860676.6241611	0.00210172296272047	0.0287806921488044	0.00541776171533822	0.0817811847030906	0.0881986087483459
LG01	13039318.1409396	0.00798332098075203	0.0296330973814233	0.00716260701417429	0.0744475852824353	0.106761775564394
LG01	13217959.6577181	0.0182793372589941	0.0297239452549227	0.00756921404833046	0.0737768570672682	0.250638448851488
LG01	13396601.1744966	0.0307591696116099	0.0298668749217128	0.00709812344928767	0.0722089160248956	0.521100003311265
LG01	13575242.6912752	0.0420796483297542	0.0296109764140417	0.00666325999636413	0.0754554937504499	0.757514929652281
LG01	13753884.2080537	0.0499054777400716	0.0293076571837327	0.00671355021172167	0.0766303569190254	0.872039454802241
LG01	13932525.7248322	0.0594045757330542	0.0290501236746879	0.0061089131307317	0.0795685582104288	0.945942165969549
LG01	14111167.2416107	0.0681956434591056	0.0277553864159926	0.00265437082677439	0.0893937556262421	0.964119841103413
LG01	14289808.7583893	0.0671569151058921	0.0275048037972074	0.000988388099196253	0.0935456432738647	0.951070543966963
LG01	14468450.2751678	0.0582209756922768	0.0271912194473851	0.00153998435653798	0.0954501703644102	0.900897982929412
LG01	14647091.7919463	0.0445023950734936	0.0276392142772692	0.00211568226168457	0.0911959310867758	0.767758601710083
LG01	14825733.3087248	0.0381697193479865	0.0250276706147636	-0.000143399406059082	0.112162819651312	0.675540673913116
LG01	15004374.8255034	0.046670585922298	0.0250888225414393	-0.00151376761446475	0.114010218763433	0.766078147669611
LG01	15183016.3422819	0.0601054053519589	0.0263447453862225	-0.000716413425226336	0.101779494622453	0.897371350478591
LG01	15361657.8590604	0.054453992304607	0.0264629499074643	0.00166250596956065	0.099901955077459	0.865729058184476
LG01	15540299.3758389	0.030487426550816	0.0278180991900204	0.00368635794805368	0.0897646575877242	0.548155693096625
LG01	15718940.8926174	0.0148506116028484	0.0290714255491849	0.00503421980374328	0.0808496862614328	0.233014048128457
LG01	15897582.409396	0.0149067536951431	0.0289839025045069	0.00483490899204972	0.0795978008271358	0.233800611491894
LG01	16076223.9261745	0.026697009068894	0.0289761413661782	0.00459741300386198	0.0801936894547484	0.453931315170515
LG01	16254865.442953	0.0558388226472659	0.0285172437456548	0.00408692662487702	0.0829067131603537	0.909959689710568
LG01	16433506.9597315	0.120192605826226	0.0274459826246751	0.00243703794142227	0.0935762425510018	0.99996138502951
LG01	16612148.4765101	0.203098282906037	0.0241583254918458	-0.000134090835073545	0.118198181225956	0.999999995862528
LG01	16790789.9932886	0.200778192883039	0.0241702238324581	7.29331777703644e-05	0.116289344433974	0.999999995698143
LG01	16969431.5100671	0.0909162390629588	0.0274640668400984	0.00238083022586516	0.091088321435435	0.99706684610928
LG01	17148073.0268456	0.0387891191109187	0.0281472101085988	0.00330562495885187	0.0883226960906478	0.686051937708029
LG01	17326714.5436242	0.0277419782141404	0.0289398909598208	0.00488183288216418	0.0808997540606434	0.475741978363158
LG01	17505356.0604027	0.0213276747665905	0.0296695765275088	0.00673395754176342	0.0752918641136896	0.318371970187803
LG01	17683997.5771812	0.0153685184329757	0.0297765264590672	0.00726984289548654	0.0731368224425709	0.199395879778851
LG01	17862639.0939597	0.0142071651315247	0.0292417775020201	0.00647869706336303	0.0766782433395992	0.203597302204324
LG01	18041280.6107383	0.0218881847560271	0.0292074301480415	0.00555885813425558	0.0780342944752514	0.3483962145953
LG01	18219922.1275168	0.0358898209896681	0.0282368847156282	0.00409443787602363	0.0867903452741786	0.640572597888834
LG01	18398563.6442953	0.0470857860367946	0.0277304197435853	0.00415280434818953	0.0891821822414355	0.811187288021955
LG01	18577205.1610738	0.0442062467749994	0.0288344667236657	0.00616165261300849	0.0802413143474058	0.788623156203914
LG01	18755846.6778523	0.0352443621037508	0.0293982513248894	0.00659078272134148	0.0762121640895009	0.627213464240622
LG01	18934488.1946309	0.0336959493072003	0.0295141731802119	0.00598672366656422	0.0758810574479957	0.59126809486972
LG01	19113129.7114094	0.0368536845840005	0.0296153068741315	0.00648667789959314	0.0753029140729206	0.657888762948872
LG01	19291771.2281879	0.0403983942980677	0.0298222973005564	0.00700792705273881	0.0744174236214857	0.728679746149647
LG01	19470412.7449664	0.0386493512366789	0.0288534915348893	0.00588644558012807	0.0820185018365139	0.692563140676895
LG01	19649054.261745	0.0296354201770099	0.0278538710096613	0.00415049907156852	0.0891667512886239	0.532243025309955
LG01	19827695.7785235	0.0186303368855624	0.0286379596599234	0.00468424837076713	0.0846994930874316	0.312599741969789
LG01	20006337.295302	0.011553611176918	0.0290075752103654	0.00453226774455699	0.0802766555871365	0.187787180590496
LG01	20184978.8120805	0.00970323465057121	0.0283736976529595	0.00267507187201296	0.0869371410526167	0.196167025929213
LG01	20363620.3288591	0.0106996247891925	0.0277480120015152	0.00152396160816902	0.0911120788803788	0.232719135274822
LG01	20542261.8456376	0.017055028975552	0.0281441469540518	0.00285121836545871	0.0874289597545258	0.306542565161107
LG01	20720903.3624161	0.0406671250581826	0.0282963875808505	0.00386272253290367	0.087351161923751	0.717344314608173
LG01	20899544.8791946	0.0523672102364146	0.0260789119951528	9.48779099568108e-05	0.105081033479492	0.833375035171781
LG01	21078186.3959732	0.0494104225748486	0.0268472038805739	7.30214970540284e-05	0.0988356814333171	0.812424003899011
LG01	21256827.9127517	0.04425839129044	0.0279616452893733	0.00176931672231742	0.0899710321277455	0.761738785449757
LG01	21435469.4295302	0.0393213167515401	0.0277101926616803	0.00210506143627682	0.0920078356627636	0.692633512144536
LG01	21614110.9463087	0.0309936497106632	0.0271436341346764	0.00175905221563739	0.0966339929226476	0.562249548282189
LG01	21792752.4630872	0.0189035248486192	0.0271101612417097	0.00352012465341258	0.093797706139245	0.361444588404672
LG01	21971393.9798658	0.0141800967010651	0.0289096466523007	0.00562129076514507	0.0807244705964921	0.223313090825466
LG01	22150035.4966443	0.018211150516952	0.0292779562600382	0.00545785434155486	0.0780442259478299	0.277783867117373
LG01	22328677.0134228	0.0224674592142453	0.0294112302576875	0.00535461617454895	0.0776109076245068	0.355492563595859
LG01	22507318.5302013	0.0254451594992095	0.0295417101116037	0.0064788737117737	0.0754646052742246	0.409130013436884
LG01	22685960.0469799	0.0279012171824488	0.0297998150936066	0.00834576530905542	0.0720696629703006	0.45385142522697
LG01	22864601.5637584	0.0334353165952859	0.0294792105414391	0.00708891923953193	0.075826751294089	0.588413832204009
LG01	23043243.0805369	0.0428142144074263	0.0289794534897628	0.00473448609226871	0.079639994687191	0.762206970146768
LG01	23221884.5973154	0.0534341579092053	0.0287969151698635	0.00442895195612149	0.08141414669326	0.890765891017629
LG01	23400526.114094	0.0647288539624179	0.0289006761915412	0.00483629989873953	0.0809221484107971	0.965334027023
LG01	23579167.6308725	0.0717840899393825	0.0276059114162151	0.00430815927344787	0.0897684605275814	0.976825140847416
LG01	23757809.147651	0.0722589061748232	0.0269733057832254	0.00178049139490472	0.097406866322596	0.966383918754101
LG01	23936450.6644295	0.072571605532221	0.0272330721129143	0.00102030422078325	0.0963495902783305	0.967645693852432
LG01	24115092.1812081	0.0720463390468991	0.0272324350772333	0.00167160233807338	0.0947857554234793	0.968522459309826
LG01	24293733.6979866	0.0715197398049806	0.0275404825243708	0.0024614941838806	0.0900635160164757	0.973334197559512
LG01	24472375.2147651	0.0726854095454198	0.0275988129503364	0.00289457358508206	0.0916023607010951	0.976031514662346
LG01	24651016.7315436	0.0764178715310893	0.0278377811428191	0.0020313599146705	0.0913959843513421	0.982360964640945
LG01	24829658.2483221	0.0799049266253901	0.0271581572791506	0.00108032315791938	0.0955348971823992	0.98457118720364
LG01	25008299.7651007	0.0727729103523255	0.0271535502609897	0.00283737894308923	0.0959990079361562	0.971657678429868
LG01	25186941.2818792	0.0410498545305933	0.0291446252867052	0.00524279298539412	0.0803529811542355	0.730742158049549
LG01	25365582.7986577	0.0134322137587703	0.0287182041496395	0.00391845164062143	0.0840145731220887	0.229880020114691
LG01	25544224.3154362	0.00596002296742597	0.02838445212051	0.00276656812846896	0.0853500629331638	0.149500259346682
LG01	25722865.8322148	0.00618658310301618	0.0285042336645358	0.00353325796178766	0.0852260465739606	0.144957102375137
