chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG01	827324	0.0604774416557881	0.0840528883932244	0.0204137595558354	0.450497840430035	NA
LG01	1006397.53691275	0.119255212772145	0.0859123840517054	0.015581890514281	0.449485921874967	NA
LG01	1185471.0738255	0.246424531423836	0.0917510163933879	0.0186348763978612	0.400157071432847	NA
LG01	1364544.61073826	0.384563425819574	0.0959349556372867	0.0216394869465272	0.442821816675121	NA
LG01	1543618.14765101	0.373885257880471	0.0937798247467725	0.0233569873770128	0.41106031353073	NA
LG01	1722691.68456376	0.258133468757074	0.0978491589748223	0.0215745955659845	0.418856946226939	NA
LG01	1901765.22147651	0.2072002930687	0.0931250718182204	0.0209749481641486	0.391876214296925	NA
LG01	2080838.75838926	0.213158280913371	0.0974781922618673	0.0245114811003989	0.394559318530501	NA
LG01	2259912.29530201	0.236569346865241	0.106554447822399	0.0293010487656196	0.339310851584983	NA
LG01	2438985.83221477	0.222607116945206	0.107191932892786	0.0291066940462599	0.345956351676178	NA
LG01	2618059.36912752	0.162720638418899	0.106071697874093	0.0293033356035757	0.340812385275217	NA
LG01	2797132.90604027	0.0940697888706524	0.110844287300115	0.0323456329575876	0.3239600377266	NA
LG01	2976206.44295302	0.0450692202873828	0.115146078732616	0.0368797569685424	0.30407954245031	NA
LG01	3155279.97986577	0.0313082327916186	0.114640785405314	0.0375001979410122	0.303422512559131	NA
LG01	3334353.51677852	0.0384254573431689	0.115787998240511	0.0375401219744546	0.298801785482225	NA
LG01	3513427.05369127	0.0570118453456876	0.118547528181651	0.0384517731792939	0.288877665156236	NA
LG01	3692500.59060403	0.0918449942141151	0.117373515573441	0.0397206600694082	0.291849687257373	NA
LG01	3871574.12751678	0.153639405683117	0.116081909973811	0.0426069477468384	0.293150339713744	NA
LG01	4050647.66442953	0.210798173380365	0.120416747300942	0.0469614065805697	0.270512118478363	NA
LG01	4229721.20134228	0.214903786794381	0.122962007100156	0.0485058992878684	0.261127272394754	NA
LG01	4408794.73825503	0.193122669234962	0.123504375319791	0.0472975426811315	0.259577038343234	NA
